,Datetime,Region,Technology,Emission,Value
423,2040,reg1,Oil_PP,CO2,123001849.21704236
424,2041,reg1,Oil_PP,CO2,119191448.06406733
425,2042,reg1,Oil_PP,CO2,117722354.54934056
426,2043,reg1,Oil_PP,CO2,93897997.16597942
427,2044,reg1,Oil_PP,CO2,101288673.89842667
428,2045,reg1,Oil_PP,CO2,109289407.18131381
429,2046,reg1,Oil_PP,CO2,114674286.38638973
430,2047,reg1,Oil_PP,CO2,114674286.3863897
431,2048,reg1,Oil_PP,CO2,114674286.38638973
432,2049,reg1,Oil_PP,CO2,114674286.38638973
433,2050,reg1,Oil_PP,CO2,114674286.38638973
434,2020,reg1,NG_PP,CO2,125889007.29871546
435,2021,reg1,NG_PP,CO2,154839352.4742352
436,2022,reg1,NG_PP,CO2,138518444.32006457
437,2023,reg1,NG_PP,CO2,182584673.78940424
438,2024,reg1,NG_PP,CO2,195237907.36394092
439,2025,reg1,NG_PP,CO2,197987051.16220826
440,2026,reg1,NG_PP,CO2,192880457.21263915
441,2027,reg1,NG_PP,CO2,185169014.36322147
442,2028,reg1,NG_PP,CO2,178089988.04618505
443,2029,reg1,NG_PP,CO2,176893779.98979056
444,2030,reg1,NG_PP,CO2,163206544.04616615
445,2031,reg1,NG_PP,CO2,161892554.7041017
446,2032,reg1,NG_PP,CO2,141921871.59590536
447,2033,reg1,NG_PP,CO2,126020201.19071887
448,2034,reg1,NG_PP,CO2,103762492.85238062
449,2035,reg1,NG_PP,CO2,94999864.73213291
450,2036,reg1,NG_PP,CO2,108736673.77466364
451,2037,reg1,NG_PP,CO2,66675843.68393146
452,2038,reg1,NG_PP,CO2,52110083.19869703
453,2039,reg1,NG_PP,CO2,57575734.40198642
454,2040,reg1,NG_PP,CO2,44383878.47897225
455,2041,reg1,NG_PP,CO2,38341127.628298916
456,2042,reg1,NG_PP,CO2,30042824.831251632
457,2043,reg1,NG_PP,CO2,20431728.00000009
458,2044,reg1,NG_PP,CO2,10215864.000000088
459,2045,reg1,NG_PP,CO2,9.208633855450898e-08
460,2046,reg1,NG_PP,CO2,0.0
461,2047,reg1,NG_PP,CO2,0.0
462,2048,reg1,NG_PP,CO2,0.0
463,2049,reg1,NG_PP,CO2,0.0
464,2050,reg1,NG_PP,CO2,0.0
465,2020,reg1,BW_PP,CO2,0.0
466,2021,reg1,BW_PP,CO2,0.0
467,2022,reg1,BW_PP,CO2,0.0
468,2023,reg1,BW_PP,CO2,0.0
469,2024,reg1,BW_PP,CO2,0.0
470,2025,reg1,BW_PP,CO2,0.0
471,2026,reg1,BW_PP,CO2,0.0
472,2027,reg1,BW_PP,CO2,0.0
473,2028,reg1,BW_PP,CO2,0.0
474,2029,reg1,BW_PP,CO2,0.0
475,2030,reg1,BW_PP,CO2,0.0
476,2031,reg1,BW_PP,CO2,0.0
477,2032,reg1,BW_PP,CO2,0.0
478,2033,reg1,BW_PP,CO2,0.0
479,2034,reg1,BW_PP,CO2,0.0
480,2035,reg1,BW_PP,CO2,0.0
481,2036,reg1,BW_PP,CO2,0.0
482,2037,reg1,BW_PP,CO2,0.0
483,2038,reg1,BW_PP,CO2,0.0
484,2039,reg1,BW_PP,CO2,0.0
485,2040,reg1,BW_PP,CO2,0.0
486,2041,reg1,BW_PP,CO2,0.0
487,2042,reg1,BW_PP,CO2,0.0
488,2043,reg1,BW_PP,CO2,0.0
489,2044,reg1,BW_PP,CO2,0.0
490,2045,reg1,BW_PP,CO2,0.0
491,2046,reg1,BW_PP,CO2,0.0
492,2047,reg1,BW_PP,CO2,0.0
493,2048,reg1,BW_PP,CO2,0.0
494,2049,reg1,BW_PP,CO2,0.0
495,2050,reg1,BW_PP,CO2,0.0
496,2020,reg1,Oil_refinery,CO2,0.0
497,2021,reg1,Oil_refinery,CO2,185543.41083815647
498,2022,reg1,Oil_refinery,CO2,743680.9404532504
499,2023,reg1,Oil_refinery,CO2,299514.5206402106
500,2024,reg1,Oil_refinery,CO2,204214.4458910527
501,2025,reg1,Oil_refinery,CO2,194028.30958150295
502,2026,reg1,Oil_refinery,CO2,277411.63543762674
503,2027,reg1,Oil_refinery,CO2,314757.4233463282
504,2028,reg1,Oil_refinery,CO2,351811.11997674656
505,2029,reg1,Oil_refinery,CO2,311183.9175482707
506,2030,reg1,Oil_refinery,CO2,627451.5753876586
507,2031,reg1,Oil_refinery,CO2,839231.4204558451
508,2032,reg1,Oil_refinery,CO2,1336027.7040364952
509,2033,reg1,Oil_refinery,CO2,1897067.4253351886
510,2034,reg1,Oil_refinery,CO2,2584506.139949099
511,2035,reg1,Oil_refinery,CO2,3034414.0199104496
512,2036,reg1,Oil_refinery,CO2,2298598.585319902
513,2037,reg1,Oil_refinery,CO2,3907069.9042898053
514,2038,reg1,Oil_refinery,CO2,4469686.485024917
515,2039,reg1,Oil_refinery,CO2,3932536.2969591646
516,2040,reg1,Oil_refinery,CO2,4503783.6538071735
517,2041,reg1,Oil_refinery,CO2,4364263.617836533
518,2042,reg1,Oil_refinery,CO2,4310471.911454416
519,2043,reg1,Oil_refinery,CO2,3438129.324504305
520,2044,reg1,Oil_refinery,CO2,3708743.215840472
521,2045,reg1,Oil_refinery,CO2,4001694.679638028
522,2046,reg1,Oil_refinery,CO2,4198865.13761019
523,2047,reg1,Oil_refinery,CO2,4198865.13761019
524,2048,reg1,Oil_refinery,CO2,4198865.137610191
525,2049,reg1,Oil_refinery,CO2,4198865.13761019
526,2050,reg1,Oil_refinery,CO2,4198865.13761019
