Year_name,,Elec_transmission_distribution
2015,634,278290.916667
2015,635,269568.916667
2015,636,284482.916667
2015,637,275314.916667
2015,638,265314.916667
2015,639,277312.916667
2015,640,281312.916667
2015,641,283311.916667
2015,642,270308.916667
2015,643,221312.916667
2015,644,322468.916667
2015,645,327468.916667
2015,646,291468.916667
2015,647,165466.916667
2015,648,73466.916667
2015,649,78251.875
2015,650,75251.875
2015,651,73249.875
2015,652,77247.875
2015,653,94247.875
2015,654,169247.875
2015,655,244670.87500000003
2015,656,260667.87500000006
2015,657,294665.875
2015,658,315666.875
2015,659,285667.875
2015,660,289653.875
2015,661,289853.875
2015,662,290852.875
2015,663,315853.875
2015,664,316853.875
2015,665,290855.875
2015,666,244549.87500000003
2015,667,222549.875
2015,668,332788.875
2015,669,331787.875
2015,670,276706.875
2015,671,206704.87499999997
2015,672,126818.875
2015,673,82721.0
2015,674,77721.0
2015,675,81723.0
2015,676,87699.0
2015,677,99997.0
2015,678,175487.0
2015,679,266773.0
2015,680,240775.0
2015,681,280256.0
2015,682,289879.0
2015,683,277882.0
2015,684,266883.0
2015,685,264887.00000000006
2015,686,263897.99999999994
2015,687,256320.0
2015,688,262475.0
2015,689,234475.0
2015,690,195474.99999999997
2015,691,206157.99999999997
2015,692,319042.0
2015,693,335966.0
2015,694,297484.0
2015,695,218558.00000000003
2015,696,149569.0
2015,697,99464.79166700001
2015,698,89462.791667
2015,699,90465.791667
2015,700,85465.791667
2015,701,98471.791667
2015,702,209469.79166700004
2015,703,269223.791667
2015,704,247259.791667
2015,705,277259.791667
2015,706,279259.791667
2015,707,275258.791667
2015,708,278077.791667
2015,709,271077.791667
2015,710,223077.791667
2015,711,262926.791667
2015,712,258675.7916667
2015,713,265069.7916667
2015,714,262207.791667
2015,715,231167.791667
2015,716,314168.791667
2015,717,335167.791667
2015,718,290666.791667
2015,719,169665.791667
2015,720,146845.791667
2015,721,86108.375
2015,722,75820.375
2015,723,73533.375
2015,724,73533.375
2015,725,82532.375
2015,726,121531.375
2015,727,157913.375
2015,728,165914.375
2015,729,243917.375
2015,730,266917.375
2015,731,272915.375
2015,732,258900.375
2015,733,238904.375
2015,734,211501.37499999997
2015,735,224693.37499999997
2015,736,240263.375
2015,737,244270.375
2015,738,226142.375
2015,739,188051.375
2015,740,276036.375
2015,741,304035.375
2015,742,267919.375
2015,743,171824.375
2015,744,125597.375
2015,745,79047.208333
2015,746,71047.208333
2015,747,71048.208333
2015,748,71051.208333
2015,749,76051.208333
2015,750,75054.208333
2015,751,75134.208333
2015,752,116134.208333
2015,753,175656.208333
2015,754,196356.20833300002
2015,755,151471.208333
2015,756,155430.208333
2015,757,146431.208333
2015,758,154454.208333
2015,759,152454.208333
2015,760,152454.208333
2015,761,165354.208333
2015,762,147801.208333
2015,763,163151.208333
2015,764,318625.208333
2015,765,343070.208333
2015,766,279508.2083333
2015,767,162408.2083333
2015,768,76488.2083333
2015,769,66674.708333
2015,770,71812.708333
2015,771,71361.708333
2015,772,70363.708333
2015,773,70363.708333
2015,774,119361.708333
2015,775,197808.708333
2015,776,143806.708333
2015,777,265806.708333
2015,778,329806.708333
2015,779,343816.708333
2015,780,343845.708333
2015,781,329844.708333
2015,782,295342.708333
2015,783,312342.708333
2015,784,323332.708333
2015,785,322339.708333
2015,786,276338.708333
2015,787,258338.70833300005
2015,788,314238.708333
2015,789,318228.708333
2015,790,278229.708333
2015,791,239226.708333
2015,792,131226.708333
2015,793,72983.0
2015,794,72982.0
2015,795,71980.0
2015,796,75979.0
2015,797,78979.0
2015,798,178979.0
2015,799,217940.99999999997
2015,800,173941.0
2015,801,199941.0
2015,802,249521.0
2015,803,259918.99999999994
2015,804,261927.00000000006
2015,805,242921.00000000003
2015,806,250921.00000000006
2015,807,257920.0
2015,808,251058.99999999994
2015,809,225059.0
2015,810,200959.0
2015,811,191959.0
2015,812,272341.0
2015,813,276339.0
2015,814,267339.0
2015,815,165539.0
2015,816,85537.0
2015,817,90917.75
2015,818,71917.75
2015,819,71916.75
2015,820,71915.75
2015,821,77917.75
2015,822,150915.75
2015,823,202924.75
2015,824,215924.74999999997
2015,825,249924.75
2015,826,270924.75
2015,827,276424.75
2015,828,271424.75
2015,829,230183.75
2015,830,211610.75
2015,831,220638.75000000003
2015,832,237638.75
2015,833,232638.75000000003
2015,834,222511.75
2015,835,202731.75000000003
2015,836,288400.75
2015,837,295400.75
2015,838,271398.75
2015,839,196400.75
2015,840,131380.75
2015,841,74318.666667
2015,842,69316.66666699998
2015,843,68666.666667
2015,844,89306.666667
2015,845,122298.666667
2015,846,175298.666667
2015,847,253194.666667
2015,848,224194.666667
2015,849,210194.666667
2015,850,258192.666667
2015,851,234190.666667
2015,852,228390.666667
2015,853,227394.66666699998
2015,854,162393.666667
2015,855,182391.666667
2015,856,210470.666667
2015,857,220470.66666699998
2015,858,205494.666667
2015,859,200490.66666699998
2015,860,284516.666667
2015,861,279516.666667
2015,862,280515.666667
2015,863,218516.666667
2015,864,129516.666667
2015,865,84697.333333
2015,866,73696.333333
2015,867,77697.333333
2015,868,77717.333333
2015,869,81717.333333
2015,870,195717.333333
2015,871,252637.33333300005
2015,872,230637.333333
2015,873,236637.33333300002
2015,874,276897.333333
2015,875,301751.333333
2015,876,302073.333333
2015,877,279795.333333
2015,878,206579.333333
2015,879,245588.33333300002
2015,880,264331.333333
2015,881,256329.333333
2015,882,213251.333333
2015,883,203253.333333
2015,884,325343.333333
2015,885,334346.333333
2015,886,279392.333333
2015,887,200394.33333299996
2015,888,147395.333333
2015,889,149475.5
2015,890,121476.5
2015,891,80479.5
2015,892,71497.5
2015,893,70500.5
2015,894,104503.5
2015,895,177499.5
2015,896,225979.5
2015,897,286979.5
2015,898,280901.5
2015,899,272903.5
2015,900,275903.5
2015,901,268894.5
2015,902,234985.5
2015,903,222985.5
2015,904,212885.49999999997
2015,905,194882.5
2015,906,195647.49999999997
2015,907,210659.5
2015,908,296906.5
2015,909,323910.5
2015,910,305901.5
2015,911,229782.5
2015,912,172782.5
2015,913,127850.54166699997
2015,914,73852.541667
2015,915,78854.541667
2015,916,70855.541667
2015,917,71855.541667
2015,918,79858.541667
2015,919,118847.541667
2015,920,148885.541667
2015,921,157884.541667
2015,922,143884.541667
2015,923,142884.541667
2015,924,115885.541667
2015,925,90886.541667
2015,926,94600.541667
2015,927,88600.541667
2015,928,86600.541667
2015,929,79203.541667
2015,930,80625.541667
2015,931,170118.541667
2015,932,342516.541667
2015,933,349516.541667
2015,934,310517.541667
2015,935,231540.541667
2015,936,156539.541667
2015,937,87269.333333
2015,938,80269.333333
2015,939,79272.333333
2015,940,84305.333333
2015,941,98314.333333
2015,942,162314.333333
2015,943,213354.333333
2015,944,202654.33333300002
2015,945,250652.33333299993
2015,946,259732.333333
2015,947,265732.333333
2015,948,268772.333333
2015,949,251772.333333
2015,950,257702.333333
2015,951,273705.333333
2015,952,266705.333333
2015,953,265086.33333299996
2015,954,259646.333333
2015,955,220634.33333300002
2015,956,354853.333333
2015,957,364855.333333
2015,958,351776.333333
2015,959,230657.33333300002
2015,960,158658.333333
2015,961,100024.458333
2015,962,85024.458333
2015,963,77025.458333
2015,964,73023.458333
2015,965,94026.458333
2015,966,215029.458333
2015,967,250073.458333
2015,968,250914.458333
2015,969,255915.45833299993
2015,970,259375.45833299993
2015,971,286374.458333
2015,972,278253.458333
2015,973,266340.458333
2015,974,230181.45833300002
2015,975,255182.458333
2015,976,263943.458333
2015,977,263943.458333
2015,978,258983.458333
2015,979,248950.458333
2015,980,365969.458333
2015,981,367969.458333
2015,982,287849.458333
2015,983,206859.45833299996
2015,984,140868.458333
2015,985,82904.458333
2015,986,78904.458333
2015,987,75913.458333
2015,988,76924.458333
2015,989,91903.458333
2015,990,199904.45833299996
2015,991,252913.458333
2015,992,256794.458333
2015,993,284795.458333
2015,994,282776.458333
2015,995,281777.458333
2015,996,279777.458333
2015,997,284777.458333
2015,998,283777.458333
2015,999,284787.458333
2015,1000,267867.458333
2015,1001,274867.458333
2015,1002,236907.458333
2015,1003,218857.458333
2015,1004,323737.458333
2015,1005,329737.458333
2015,1006,273738.458333
2015,1007,194459.458333
2015,1008,131459.458333
2015,1009,84398.708333
2015,1010,90398.708333
2015,1011,75402.708333
2015,1012,70402.708333
2015,1013,97296.708333
2015,1014,195786.708333
2015,1015,242703.708333
2015,1016,267580.708333
2015,1017,274582.708333
2015,1018,297590.708333
2015,1019,272590.708333
2015,1020,286280.708333
2015,1021,307270.708333
2015,1022,268350.708333
2015,1023,282397.708333
2015,1024,256423.708333
2015,1025,226793.70833299996
2015,1026,177334.708333
2015,1027,188332.708333
2015,1028,346332.708333
2015,1029,384331.708333
2015,1030,326250.708333
2015,1031,233248.708333
2015,1032,169248.708333
2015,1033,136372.083333
2015,1034,104372.08333299999
2015,1035,101373.083333
2015,1036,95369.083333
2015,1037,139368.083333
2015,1038,229348.083333
2015,1039,308346.083333
2015,1040,266626.083333
2015,1041,297626.083333
2015,1042,300765.083333
2015,1043,299764.083333
2015,1044,303786.083333
2015,1045,307786.083333
2015,1046,273786.083333
2015,1047,273786.083333
2015,1048,263688.083333
2015,1049,254676.08333300005
2015,1050,206636.083333
2015,1051,222636.083333
2015,1052,355498.083333
2015,1053,381496.083333
2015,1054,336496.083333
2015,1055,221496.08333300002
2015,1056,143496.083333
2015,1057,143336.458333
2015,1058,88336.458333
2015,1059,77335.458333
2015,1060,74454.458333
2015,1061,72452.458333
2015,1062,102452.45833300002
2015,1063,175488.458333
2015,1064,224449.458333
2015,1065,300452.458333
2015,1066,299454.458333
2015,1067,284476.458333
2015,1068,273474.458333
2015,1069,279395.458333
2015,1070,241399.458333
2015,1071,234399.45833300002
2015,1072,227238.45833300002
2015,1073,209240.458333
2015,1074,159380.458333
2015,1075,160370.458333
2015,1076,297375.458333
2015,1077,292370.458333
2015,1078,283373.458333
2015,1079,221376.458333
2015,1080,128378.45833300003
2015,1081,84533.083333
2015,1082,72534.083333
2015,1083,71535.083333
2015,1084,69535.083333
2015,1085,70537.083333
2015,1086,77539.083333
2015,1087,110523.083333
2015,1088,164382.083333
2015,1089,169382.083333
2015,1090,158404.083333
2015,1091,102404.083333
2015,1092,71364.083333
2015,1093,69436.083333
2015,1094,69396.083333
2015,1095,82396.083333
2015,1096,87896.083333
2015,1097,89598.083333
2015,1098,101598.08333300002
2015,1099,139422.083333
2015,1100,247482.08333300002
2015,1101,278482.083333
2015,1102,237503.08333299996
2015,1103,148505.083333
2015,1104,74506.083333
2015,1105,71483.291667
2015,1106,71485.291667
2015,1107,71485.291667
2015,1108,73485.291667
2015,1109,75485.291667
2015,1110,138487.291667
2015,1111,221185.291667
2015,1112,212008.291667
2015,1113,238013.29166700004
2015,1114,277079.291667
2015,1115,270085.291667
2015,1116,281891.291667
2015,1117,286944.291667
2015,1118,288733.291667
2015,1119,294794.291667
2015,1120,296677.291667
2015,1121,281696.291667
2015,1122,257702.291667
2015,1123,224196.291667
2015,1124,272237.291667
2015,1125,263107.291667
2015,1126,235469.29166700004
2015,1127,222461.291667
2015,1128,151462.291667
2015,1129,76031.791667
2015,1130,70220.791667
2015,1131,71892.791667
2015,1132,70891.791667
2015,1133,72894.791667
2015,1134,123893.791667
2015,1135,126375.791667
2015,1136,173375.791667
2015,1137,224376.791667
2015,1138,251677.791667
2015,1139,231677.791667
2015,1140,273178.791667
2015,1141,301180.791667
2015,1142,242981.791667
2015,1143,283995.791667
2015,1144,268995.791667
2015,1145,243155.791667
2015,1146,214155.791667
2015,1147,220157.79166699998
2015,1148,256039.791667
2015,1149,260039.791667
2015,1150,235039.791667
2015,1151,207039.791667
2015,1152,138039.791667
2015,1153,84999.625
2015,1154,78999.625
2015,1155,82001.625
2015,1156,79001.625
2015,1157,103001.625
2015,1158,205001.625
2015,1159,221975.625
2015,1160,198185.625
2015,1161,215176.62500000003
2015,1162,219333.62500000003
2015,1163,218835.625
2015,1164,230093.625
2015,1165,223133.62500000003
2015,1166,213833.625
2015,1167,203823.625
2015,1168,186813.625
2015,1169,174823.625
2015,1170,163832.625
2015,1171,176817.625
2015,1172,263777.62499999994
2015,1173,285776.625
2015,1174,295775.625
2015,1175,166775.625
2015,1176,88775.625
2015,1177,76522.666667
2015,1178,80522.666667
2015,1179,77522.666667
2015,1180,86522.666667
2015,1181,82522.666667
2015,1182,176523.666667
2015,1183,204508.666667
2015,1184,186510.666667
2015,1185,207510.66666700004
2015,1186,210510.666667
2015,1187,205510.666667
2015,1188,211670.666667
2015,1189,208861.666667
2015,1190,201860.66666699998
2015,1191,249860.66666699995
2015,1192,223720.666667
2015,1193,211720.666667
2015,1194,163720.666667
2015,1195,188722.66666699998
2015,1196,277723.666667
2015,1197,283732.666667
2015,1198,239843.66666700004
2015,1199,135842.666667
2015,1200,97842.66666699998
2015,1201,72818.5
2015,1202,75817.5
2015,1203,76818.5
2015,1204,81818.5
2015,1205,77818.5
2015,1206,153818.5
2015,1207,217857.5
2015,1208,222858.5
2015,1209,271878.5
2015,1210,271878.5
2015,1211,239878.5
2015,1212,221878.49999999997
2015,1213,217774.49999999997
2015,1214,218334.5
2015,1215,209334.50000000003
2015,1216,249334.50000000006
2015,1217,218332.5
2015,1218,215312.5
2015,1219,195312.5
2015,1220,317703.5
2015,1221,298724.5
2015,1222,271364.5
2015,1223,191644.50000000003
2015,1224,110944.5
2015,1225,73891.041667
2015,1226,70891.041667
2015,1227,69881.041667
2015,1228,70871.041667
2015,1229,70870.041667
2015,1230,84869.041667
2015,1231,130879.041667
2015,1232,179882.041667
2015,1233,268885.041667
2015,1234,269884.041667
2015,1235,272883.041667
2015,1236,270443.041667
2015,1237,266637.0416667
2015,1238,230738.04166700004
2015,1239,224338.041667
2015,1240,233937.041667
2015,1241,222738.04166700004
2015,1242,222537.04166700004
2015,1243,220525.041667
2015,1244,270325.041667
2015,1245,269324.041667
2015,1246,272323.041667
2015,1247,193325.041667
2015,1248,92324.041667
2015,1249,71678.25
2015,1250,73676.25
2015,1251,74678.25
2015,1252,70676.25
2015,1253,69657.25
2015,1254,75638.25
