,Datetime,Region,Technology,Tech category,Value
289,2054,reg1,Bio_oil_supply,Supply,10000000000.0
290,2055,reg1,Bio_oil_supply,Supply,10000000000.0
291,2056,reg1,Bio_oil_supply,Supply,10000000000.0
292,2057,reg1,Bio_oil_supply,Supply,10000000000.0
293,2058,reg1,Bio_oil_supply,Supply,10000000000.0
294,2059,reg1,Bio_oil_supply,Supply,10000000000.0
295,2060,reg1,Bio_oil_supply,Supply,10000000000.0
296,2061,reg1,Bio_oil_supply,Supply,10000000000.0
297,2062,reg1,Bio_oil_supply,Supply,10000000000.0
298,2063,reg1,Bio_oil_supply,Supply,10000000000.0
299,2064,reg1,Bio_oil_supply,Supply,10000000000.0
300,2065,reg1,Bio_oil_supply,Supply,10000000000.0
301,2066,reg1,Bio_oil_supply,Supply,10000000000.0
302,2067,reg1,Bio_oil_supply,Supply,10000000000.0
303,2068,reg1,Bio_oil_supply,Supply,10000000000.0
304,2069,reg1,Bio_oil_supply,Supply,10000000000.0
305,2070,reg1,Bio_oil_supply,Supply,10000000000.0
306,2020,reg1,Geo_PP,Supply,0.869
307,2021,reg1,Geo_PP,Supply,0.92555
308,2022,reg1,Geo_PP,Supply,0.9821
309,2023,reg1,Geo_PP,Supply,1.03865
310,2024,reg1,Geo_PP,Supply,1.0952000000000002
311,2025,reg1,Geo_PP,Supply,1.15175
312,2026,reg1,Geo_PP,Supply,1.2083
313,2027,reg1,Geo_PP,Supply,1.26485
314,2028,reg1,Geo_PP,Supply,1.3214000000000001
315,2029,reg1,Geo_PP,Supply,1.37795
316,2030,reg1,Geo_PP,Supply,1.4344999999999999
317,2031,reg1,Geo_PP,Supply,1.49105
318,2032,reg1,Geo_PP,Supply,1.5000000000000004
319,2033,reg1,Geo_PP,Supply,1.5000000000000002
320,2034,reg1,Geo_PP,Supply,1.5
321,2035,reg1,Geo_PP,Supply,1.5
322,2036,reg1,Geo_PP,Supply,1.5
323,2037,reg1,Geo_PP,Supply,1.5
324,2038,reg1,Geo_PP,Supply,1.5
325,2039,reg1,Geo_PP,Supply,1.5
326,2040,reg1,Geo_PP,Supply,1.5000000000000002
327,2041,reg1,Geo_PP,Supply,1.5
328,2042,reg1,Geo_PP,Supply,1.5
329,2043,reg1,Geo_PP,Supply,1.5
330,2044,reg1,Geo_PP,Supply,1.5
331,2045,reg1,Geo_PP,Supply,1.5
332,2046,reg1,Geo_PP,Supply,1.5
333,2047,reg1,Geo_PP,Supply,1.5
334,2048,reg1,Geo_PP,Supply,1.5
335,2049,reg1,Geo_PP,Supply,1.5
336,2050,reg1,Geo_PP,Supply,1.5
337,2051,reg1,Geo_PP,Supply,1.5
338,2052,reg1,Geo_PP,Supply,1.5
339,2053,reg1,Geo_PP,Supply,1.5
340,2054,reg1,Geo_PP,Supply,1.5
341,2055,reg1,Geo_PP,Supply,1.5
342,2056,reg1,Geo_PP,Supply,1.5
343,2057,reg1,Geo_PP,Supply,1.5
344,2058,reg1,Geo_PP,Supply,1.5
345,2059,reg1,Geo_PP,Supply,1.5
346,2060,reg1,Geo_PP,Supply,1.5
347,2061,reg1,Geo_PP,Supply,1.5
348,2062,reg1,Geo_PP,Supply,1.5
349,2063,reg1,Geo_PP,Supply,1.5
350,2064,reg1,Geo_PP,Supply,1.5
351,2065,reg1,Geo_PP,Supply,1.5
352,2066,reg1,Geo_PP,Supply,1.5
353,2067,reg1,Geo_PP,Supply,1.5
354,2068,reg1,Geo_PP,Supply,1.5
355,2069,reg1,Geo_PP,Supply,1.5
356,2070,reg1,Geo_PP,Supply,1.5
357,2020,reg1,Solar_PV_PP,Supply,21.65
358,2021,reg1,Solar_PV_PP,Supply,25.784
359,2022,reg1,Solar_PV_PP,Supply,29.918
360,2023,reg1,Solar_PV_PP,Supply,34.052
361,2024,reg1,Solar_PV_PP,Supply,38.186
362,2025,reg1,Solar_PV_PP,Supply,42.32
363,2026,reg1,Solar_PV_PP,Supply,46.454
364,2027,reg1,Solar_PV_PP,Supply,50.588
365,2028,reg1,Solar_PV_PP,Supply,54.722
366,2029,reg1,Solar_PV_PP,Supply,58.856
367,2030,reg1,Solar_PV_PP,Supply,61.580567662258794
368,2031,reg1,Solar_PV_PP,Supply,61.585553481714015
369,2032,reg1,Solar_PV_PP,Supply,60.719553481714016
370,2033,reg1,Solar_PV_PP,Supply,59.853553481714016
371,2034,reg1,Solar_PV_PP,Supply,58.987553481714016
372,2035,reg1,Solar_PV_PP,Supply,58.12155348171402
373,2036,reg1,Solar_PV_PP,Supply,59.337105080200814
374,2037,reg1,Solar_PV_PP,Supply,63.471105080200815
375,2038,reg1,Solar_PV_PP,Supply,65.8819389136649
376,2039,reg1,Solar_PV_PP,Supply,68.35860068092384
377,2040,reg1,Solar_PV_PP,Supply,70.9182756001168
378,2041,reg1,Solar_PV_PP,Supply,75.05227560011679
379,2042,reg1,Solar_PV_PP,Supply,79.18627560011679
380,2043,reg1,Solar_PV_PP,Supply,83.32027560011679
381,2044,reg1,Solar_PV_PP,Supply,87.45427560011679
382,2045,reg1,Solar_PV_PP,Supply,91.58827560011679
383,2046,reg1,Solar_PV_PP,Supply,91.58827560011679
384,2047,reg1,Solar_PV_PP,Supply,91.58827560011679
385,2048,reg1,Solar_PV_PP,Supply,91.58827560011679
386,2049,reg1,Solar_PV_PP,Supply,91.58827560011679
387,2050,reg1,Solar_PV_PP,Supply,91.58827560011679
388,2051,reg1,Solar_PV_PP,Supply,91.58827560011679
389,2052,reg1,Solar_PV_PP,Supply,91.58827560011679
390,2053,reg1,Solar_PV_PP,Supply,91.58827560011679
391,2054,reg1,Solar_PV_PP,Supply,91.58827560011679
392,2055,reg1,Solar_PV_PP,Supply,92.997707937858
393,2056,reg1,Solar_PV_PP,Supply,93.75234423337324
394,2057,reg1,Solar_PV_PP,Supply,93.75234423337324
395,2058,reg1,Solar_PV_PP,Supply,93.75234423337324
396,2059,reg1,Solar_PV_PP,Supply,93.75234423337324
397,2060,reg1,Solar_PV_PP,Supply,93.75234423337324
398,2061,reg1,Solar_PV_PP,Supply,93.74866109329511
399,2062,reg1,Solar_PV_PP,Supply,93.74866109329511
400,2063,reg1,Solar_PV_PP,Supply,93.74866109329513
401,2064,reg1,Solar_PV_PP,Supply,93.74866109329513
402,2065,reg1,Solar_PV_PP,Supply,93.75024899772123
403,2066,reg1,Solar_PV_PP,Supply,93.75024899772123
404,2067,reg1,Solar_PV_PP,Supply,93.75024899772123
405,2068,reg1,Solar_PV_PP,Supply,93.75024899772123
406,2069,reg1,Solar_PV_PP,Supply,93.75024899772123
407,2070,reg1,Solar_PV_PP,Supply,93.75024899772123
408,2020,reg1,Wind_PP,Supply,10.8706
409,2021,reg1,Wind_PP,Supply,12.32707
410,2022,reg1,Wind_PP,Supply,13.78354
411,2023,reg1,Wind_PP,Supply,15.24001
412,2024,reg1,Wind_PP,Supply,16.69648
413,2025,reg1,Wind_PP,Supply,18.15295
414,2026,reg1,Wind_PP,Supply,19.60942
415,2027,reg1,Wind_PP,Supply,21.06589
416,2028,reg1,Wind_PP,Supply,22.52236
417,2029,reg1,Wind_PP,Supply,23.978830000000002
418,2030,reg1,Wind_PP,Supply,25.435299999999998
419,2031,reg1,Wind_PP,Supply,26.89177
420,2032,reg1,Wind_PP,Supply,28.34824
421,2033,reg1,Wind_PP,Supply,29.80471
422,2034,reg1,Wind_PP,Supply,31.26118
423,2035,reg1,Wind_PP,Supply,32.71765
424,2036,reg1,Wind_PP,Supply,34.17412
425,2037,reg1,Wind_PP,Supply,35.63059
426,2038,reg1,Wind_PP,Supply,37.08706
427,2039,reg1,Wind_PP,Supply,38.54353
428,2040,reg1,Wind_PP,Supply,40.0
429,2041,reg1,Wind_PP,Supply,40.0
430,2042,reg1,Wind_PP,Supply,40.0
431,2043,reg1,Wind_PP,Supply,40.0
432,2044,reg1,Wind_PP,Supply,40.0
433,2045,reg1,Wind_PP,Supply,40.0
434,2046,reg1,Wind_PP,Supply,40.0
435,2047,reg1,Wind_PP,Supply,40.0
436,2048,reg1,Wind_PP,Supply,40.0
437,2049,reg1,Wind_PP,Supply,40.0
438,2050,reg1,Wind_PP,Supply,40.0
439,2051,reg1,Wind_PP,Supply,40.0
440,2052,reg1,Wind_PP,Supply,40.0
441,2053,reg1,Wind_PP,Supply,40.0
442,2054,reg1,Wind_PP,Supply,40.0
443,2055,reg1,Wind_PP,Supply,40.0
444,2056,reg1,Wind_PP,Supply,40.0
445,2057,reg1,Wind_PP,Supply,40.0
446,2058,reg1,Wind_PP,Supply,40.0
447,2059,reg1,Wind_PP,Supply,40.0
448,2060,reg1,Wind_PP,Supply,40.0
449,2061,reg1,Wind_PP,Supply,40.0
450,2062,reg1,Wind_PP,Supply,40.0
451,2063,reg1,Wind_PP,Supply,40.0
452,2064,reg1,Wind_PP,Supply,40.0
453,2065,reg1,Wind_PP,Supply,40.0
454,2066,reg1,Wind_PP,Supply,40.0
455,2067,reg1,Wind_PP,Supply,40.0
456,2068,reg1,Wind_PP,Supply,40.0
457,2069,reg1,Wind_PP,Supply,40.0
458,2070,reg1,Wind_PP,Supply,40.0
459,2020,reg1,Hydro_PP,Supply,12.886363636363637
460,2021,reg1,Hydro_PP,Supply,12.956818181818182
461,2022,reg1,Hydro_PP,Supply,13.027272727272727
462,2023,reg1,Hydro_PP,Supply,13.097727272727273
463,2024,reg1,Hydro_PP,Supply,13.168181818181818
464,2025,reg1,Hydro_PP,Supply,13.238636363636363
465,2026,reg1,Hydro_PP,Supply,13.309090909090909
466,2027,reg1,Hydro_PP,Supply,13.379545454545454
467,2028,reg1,Hydro_PP,Supply,13.45
468,2029,reg1,Hydro_PP,Supply,13.520454545454545
469,2030,reg1,Hydro_PP,Supply,13.59090909090909
470,2031,reg1,Hydro_PP,Supply,13.661363636363635
471,2032,reg1,Hydro_PP,Supply,13.73181818181818
472,2033,reg1,Hydro_PP,Supply,13.802272727272726
473,2034,reg1,Hydro_PP,Supply,13.872727272727271
474,2035,reg1,Hydro_PP,Supply,13.943181818181817
475,2036,reg1,Hydro_PP,Supply,14.0
476,2037,reg1,Hydro_PP,Supply,14.0
477,2038,reg1,Hydro_PP,Supply,14.0
478,2039,reg1,Hydro_PP,Supply,14.0
479,2040,reg1,Hydro_PP,Supply,14.0
480,2041,reg1,Hydro_PP,Supply,14.0
481,2042,reg1,Hydro_PP,Supply,14.0
482,2043,reg1,Hydro_PP,Supply,14.0
483,2044,reg1,Hydro_PP,Supply,14.0
484,2045,reg1,Hydro_PP,Supply,14.0
485,2046,reg1,Hydro_PP,Supply,14.0
486,2047,reg1,Hydro_PP,Supply,14.0
487,2048,reg1,Hydro_PP,Supply,14.0
488,2049,reg1,Hydro_PP,Supply,14.0
489,2050,reg1,Hydro_PP,Supply,14.0
490,2051,reg1,Hydro_PP,Supply,14.0
491,2052,reg1,Hydro_PP,Supply,14.0
492,2053,reg1,Hydro_PP,Supply,14.0
493,2054,reg1,Hydro_PP,Supply,14.0
494,2055,reg1,Hydro_PP,Supply,14.0
495,2056,reg1,Hydro_PP,Supply,14.0
496,2057,reg1,Hydro_PP,Supply,14.0
497,2058,reg1,Hydro_PP,Supply,14.0
498,2059,reg1,Hydro_PP,Supply,14.0
499,2060,reg1,Hydro_PP,Supply,14.0
500,2061,reg1,Hydro_PP,Supply,14.0
501,2062,reg1,Hydro_PP,Supply,14.0
502,2063,reg1,Hydro_PP,Supply,14.0
503,2064,reg1,Hydro_PP,Supply,14.0
504,2065,reg1,Hydro_PP,Supply,14.0
505,2066,reg1,Hydro_PP,Supply,14.0
506,2067,reg1,Hydro_PP,Supply,14.0
507,2068,reg1,Hydro_PP,Supply,14.0
508,2069,reg1,Hydro_PP,Supply,14.0
509,2070,reg1,Hydro_PP,Supply,14.0
510,2020,reg1,Pump_hydro_PP,Supply,6.013636363636363
511,2021,reg1,Pump_hydro_PP,Supply,6.313181818181818
512,2022,reg1,Pump_hydro_PP,Supply,6.612727272727272
513,2023,reg1,Pump_hydro_PP,Supply,6.912272727272727
514,2024,reg1,Pump_hydro_PP,Supply,7.211818181818182
515,2025,reg1,Pump_hydro_PP,Supply,7.511363636363637
516,2026,reg1,Pump_hydro_PP,Supply,7.8109090909090915
517,2027,reg1,Pump_hydro_PP,Supply,8.110454545454546
518,2028,reg1,Pump_hydro_PP,Supply,8.41
