,Scenario,Datetime,Region,Technology,Cost,Value
279,operation,2019,reg2,L_ROR_Hydro_PP,CO2_emission_cost,0.0
280,operation,2019,reg2,L_DAM_Hydro_PP,CO2_emission_cost,0.0
281,operation,2019,reg2,HFO_PP,CO2_emission_cost,0.0
282,operation,2019,reg2,HFO_CC_PP,CO2_emission_cost,0.0
283,operation,2019,reg2,KGT_PP,CO2_emission_cost,0.0
284,operation,2019,reg2,BW_PP,CO2_emission_cost,0.0
285,operation,2019,reg2,Diesel_engine_pp,CO2_emission_cost,0.0
286,operation,2019,reg3,Kerosene_supply,CO2_emission_cost,0.0
287,operation,2019,reg3,Oil_supply,CO2_emission_cost,0.0
288,operation,2019,reg3,BW_supply,CO2_emission_cost,0.0
289,operation,2019,reg3,Diesel_supply,CO2_emission_cost,0.0
290,operation,2019,reg3,Geo_PP,CO2_emission_cost,0.0
291,operation,2019,reg3,Solar_PV_PP,CO2_emission_cost,0.0
292,operation,2019,reg3,Wind_PP,CO2_emission_cost,0.0
293,operation,2019,reg3,S_ROR_Hydro_PP,CO2_emission_cost,0.0
294,operation,2019,reg3,L_ROR_Hydro_PP,CO2_emission_cost,0.0
295,operation,2019,reg3,L_DAM_Hydro_PP,CO2_emission_cost,0.0
296,operation,2019,reg3,HFO_PP,CO2_emission_cost,0.0
297,operation,2019,reg3,HFO_CC_PP,CO2_emission_cost,0.0
298,operation,2019,reg3,KGT_PP,CO2_emission_cost,0.0
299,operation,2019,reg3,BW_PP,CO2_emission_cost,0.0
300,operation,2019,reg3,Diesel_engine_pp,CO2_emission_cost,0.0
301,operation,2019,reg4,Kerosene_supply,CO2_emission_cost,0.0
302,operation,2019,reg4,Oil_supply,CO2_emission_cost,0.0
303,operation,2019,reg4,BW_supply,CO2_emission_cost,0.0
304,operation,2019,reg4,Diesel_supply,CO2_emission_cost,0.0
305,operation,2019,reg4,Geo_PP,CO2_emission_cost,0.0
