,Scenario,Datetime,Region,Technology,Cost,Value
245,scenario_1,2048,reg1,Wind_PP,fixed_cost,406105326.4363901
246,scenario_1,2049,reg1,Wind_PP,fixed_cost,397575450.2151339
247,scenario_1,2050,reg1,Wind_PP,fixed_cost,389045573.9938779
248,scenario_1,2020,reg1,Hydro_PP,fixed_cost,685532663.6540252
249,scenario_1,2021,reg1,Hydro_PP,fixed_cost,689526897.5240592
250,scenario_1,2022,reg1,Hydro_PP,fixed_cost,693523808.5813663
251,scenario_1,2023,reg1,Hydro_PP,fixed_cost,689117942.2230489
252,scenario_1,2024,reg1,Hydro_PP,fixed_cost,690314391.1404136
253,scenario_1,2025,reg1,Hydro_PP,fixed_cost,691511518.0882901
254,scenario_1,2026,reg1,Hydro_PP,fixed_cost,692709323.0666782
255,scenario_1,2027,reg1,Hydro_PP,fixed_cost,693907806.0755781
256,scenario_1,2028,reg1,Hydro_PP,fixed_cost,695106967.1149896
257,scenario_1,2029,reg1,Hydro_PP,fixed_cost,696306806.1849129
258,scenario_1,2030,reg1,Hydro_PP,fixed_cost,697507323.2853483
259,scenario_1,2031,reg1,Hydro_PP,fixed_cost,697507323.2853483
260,scenario_1,2032,reg1,Hydro_PP,fixed_cost,697507323.2853483
261,scenario_1,2033,reg1,Hydro_PP,fixed_cost,697507323.2853483
262,scenario_1,2034,reg1,Hydro_PP,fixed_cost,697507323.2853483
263,scenario_1,2035,reg1,Hydro_PP,fixed_cost,697507323.2853483
264,scenario_1,2036,reg1,Hydro_PP,fixed_cost,697507323.2853483
265,scenario_1,2037,reg1,Hydro_PP,fixed_cost,697507323.2853483
266,scenario_1,2038,reg1,Hydro_PP,fixed_cost,697507323.2853483
267,scenario_1,2039,reg1,Hydro_PP,fixed_cost,697507323.2853483
268,scenario_1,2040,reg1,Hydro_PP,fixed_cost,697507323.2853483
269,scenario_1,2041,reg1,Hydro_PP,fixed_cost,697507323.2853483
270,scenario_1,2042,reg1,Hydro_PP,fixed_cost,697507323.2853483
271,scenario_1,2043,reg1,Hydro_PP,fixed_cost,697507323.2853483
272,scenario_1,2044,reg1,Hydro_PP,fixed_cost,701268771.4039488
273,scenario_1,2045,reg1,Hydro_PP,fixed_cost,705030219.5225494
274,scenario_1,2046,reg1,Hydro_PP,fixed_cost,708791667.6411499
275,scenario_1,2047,reg1,Hydro_PP,fixed_cost,697507323.2853483
276,scenario_1,2048,reg1,Hydro_PP,fixed_cost,697507323.2853483
277,scenario_1,2049,reg1,Hydro_PP,fixed_cost,697507323.2853483
278,scenario_1,2050,reg1,Hydro_PP,fixed_cost,697507323.2853483
279,scenario_1,2020,reg1,Pump_hydro_PP,fixed_cost,26740078.606538005
280,scenario_1,2021,reg1,Pump_hydro_PP,fixed_cost,28072029.611958157
281,scenario_1,2022,reg1,Pump_hydro_PP,fixed_cost,29403980.617378306
282,scenario_1,2023,reg1,Pump_hydro_PP,fixed_cost,30735931.62279845
283,scenario_1,2024,reg1,Pump_hydro_PP,fixed_cost,32067882.6282186
284,scenario_1,2025,reg1,Pump_hydro_PP,fixed_cost,33399833.633638747
285,scenario_1,2026,reg1,Pump_hydro_PP,fixed_cost,34731784.639058895
286,scenario_1,2027,reg1,Pump_hydro_PP,fixed_cost,36063735.64447904
287,scenario_1,2028,reg1,Pump_hydro_PP,fixed_cost,37395686.64989919
288,scenario_1,2029,reg1,Pump_hydro_PP,fixed_cost,38727637.65531934
289,scenario_1,2030,reg1,Pump_hydro_PP,fixed_cost,40059588.6607395
290,scenario_1,2031,reg1,Pump_hydro_PP,fixed_cost,41391539.66615964
291,scenario_1,2032,reg1,Pump_hydro_PP,fixed_cost,42723490.67157978
292,scenario_1,2033,reg1,Pump_hydro_PP,fixed_cost,44055441.676999934
293,scenario_1,2034,reg1,Pump_hydro_PP,fixed_cost,44465739.17942829
294,scenario_1,2035,reg1,Pump_hydro_PP,fixed_cost,44465739.17942829
295,scenario_1,2036,reg1,Pump_hydro_PP,fixed_cost,44465739.17942829
296,scenario_1,2037,reg1,Pump_hydro_PP,fixed_cost,44465739.17942829
297,scenario_1,2038,reg1,Pump_hydro_PP,fixed_cost,44465739.17942829
298,scenario_1,2039,reg1,Pump_hydro_PP,fixed_cost,44465739.17942829
299,scenario_1,2040,reg1,Pump_hydro_PP,fixed_cost,44465739.17942829
300,scenario_1,2041,reg1,Pump_hydro_PP,fixed_cost,44465739.17942829
301,scenario_1,2042,reg1,Pump_hydro_PP,fixed_cost,44465739.17942829
302,scenario_1,2043,reg1,Pump_hydro_PP,fixed_cost,44465739.17942829
303,scenario_1,2044,reg1,Pump_hydro_PP,fixed_cost,44465739.17942829
304,scenario_1,2045,reg1,Pump_hydro_PP,fixed_cost,44465739.17942829
305,scenario_1,2046,reg1,Pump_hydro_PP,fixed_cost,44465739.17942829
306,scenario_1,2047,reg1,Pump_hydro_PP,fixed_cost,44465739.17942829
307,scenario_1,2048,reg1,Pump_hydro_PP,fixed_cost,44465739.17942829
308,scenario_1,2049,reg1,Pump_hydro_PP,fixed_cost,44465739.17942829
309,scenario_1,2050,reg1,Pump_hydro_PP,fixed_cost,44465739.17942829
310,scenario_1,2020,reg1,Electricity_imports,fixed_cost,0.0
311,scenario_1,2021,reg1,Electricity_imports,fixed_cost,0.0
312,scenario_1,2022,reg1,Electricity_imports,fixed_cost,0.0
313,scenario_1,2023,reg1,Electricity_imports,fixed_cost,0.0
314,scenario_1,2024,reg1,Electricity_imports,fixed_cost,0.0
315,scenario_1,2025,reg1,Electricity_imports,fixed_cost,0.0
316,scenario_1,2026,reg1,Electricity_imports,fixed_cost,0.0
317,scenario_1,2027,reg1,Electricity_imports,fixed_cost,0.0
318,scenario_1,2028,reg1,Electricity_imports,fixed_cost,0.0
319,scenario_1,2029,reg1,Electricity_imports,fixed_cost,0.0
320,scenario_1,2030,reg1,Electricity_imports,fixed_cost,0.0
321,scenario_1,2031,reg1,Electricity_imports,fixed_cost,0.0
322,scenario_1,2032,reg1,Electricity_imports,fixed_cost,0.0
323,scenario_1,2033,reg1,Electricity_imports,fixed_cost,0.0
324,scenario_1,2034,reg1,Electricity_imports,fixed_cost,0.0
325,scenario_1,2035,reg1,Electricity_imports,fixed_cost,0.0
326,scenario_1,2036,reg1,Electricity_imports,fixed_cost,0.0
327,scenario_1,2037,reg1,Electricity_imports,fixed_cost,0.0
328,scenario_1,2038,reg1,Electricity_imports,fixed_cost,0.0
329,scenario_1,2039,reg1,Electricity_imports,fixed_cost,0.0
330,scenario_1,2040,reg1,Electricity_imports,fixed_cost,0.0
331,scenario_1,2041,reg1,Electricity_imports,fixed_cost,0.0
332,scenario_1,2042,reg1,Electricity_imports,fixed_cost,0.0
333,scenario_1,2043,reg1,Electricity_imports,fixed_cost,0.0
334,scenario_1,2044,reg1,Electricity_imports,fixed_cost,0.0
335,scenario_1,2045,reg1,Electricity_imports,fixed_cost,0.0
336,scenario_1,2046,reg1,Electricity_imports,fixed_cost,0.0
337,scenario_1,2047,reg1,Electricity_imports,fixed_cost,0.0
338,scenario_1,2048,reg1,Electricity_imports,fixed_cost,0.0
339,scenario_1,2049,reg1,Electricity_imports,fixed_cost,0.0
340,scenario_1,2050,reg1,Electricity_imports,fixed_cost,0.0
341,scenario_1,2020,reg1,Pump_hydro_ST,fixed_cost,26740078.606538005
342,scenario_1,2021,reg1,Pump_hydro_ST,fixed_cost,28687839.676193982
343,scenario_1,2022,reg1,Pump_hydro_ST,fixed_cost,30635600.74584996
344,scenario_1,2023,reg1,Pump_hydro_ST,fixed_cost,32583361.815505937
345,scenario_1,2024,reg1,Pump_hydro_ST,fixed_cost,34531122.885161914
346,scenario_1,2025,reg1,Pump_hydro_ST,fixed_cost,36478883.95481788
347,scenario_1,2026,reg1,Pump_hydro_ST,fixed_cost,38426645.02447386
348,scenario_1,2027,reg1,Pump_hydro_ST,fixed_cost,40374406.09412984
349,scenario_1,2028,reg1,Pump_hydro_ST,fixed_cost,42322167.163785815
350,scenario_1,2029,reg1,Pump_hydro_ST,fixed_cost,44269928.23344179
351,scenario_1,2030,reg1,Pump_hydro_ST,fixed_cost,46217689.30309776
352,scenario_1,2031,reg1,Pump_hydro_ST,fixed_cost,46217689.30309776
353,scenario_1,2032,reg1,Pump_hydro_ST,fixed_cost,46217689.30309776
354,scenario_1,2033,reg1,Pump_hydro_ST,fixed_cost,46217689.30309776
355,scenario_1,2034,reg1,Pump_hydro_ST,fixed_cost,46217689.30309776
356,scenario_1,2035,reg1,Pump_hydro_ST,fixed_cost,46217689.30309776
357,scenario_1,2036,reg1,Pump_hydro_ST,fixed_cost,46217689.30309776
358,scenario_1,2037,reg1,Pump_hydro_ST,fixed_cost,46217689.30309776
359,scenario_1,2038,reg1,Pump_hydro_ST,fixed_cost,46217689.30309776
360,scenario_1,2039,reg1,Pump_hydro_ST,fixed_cost,46217689.30309776
361,scenario_1,2040,reg1,Pump_hydro_ST,fixed_cost,46217689.30309776
362,scenario_1,2041,reg1,Pump_hydro_ST,fixed_cost,46217689.30309776
363,scenario_1,2042,reg1,Pump_hydro_ST,fixed_cost,46217689.30309776
364,scenario_1,2043,reg1,Pump_hydro_ST,fixed_cost,48010467.06001382
365,scenario_1,2044,reg1,Pump_hydro_ST,fixed_cost,51565705.02440538
366,scenario_1,2045,reg1,Pump_hydro_ST,fixed_cost,50674369.07085411
367,scenario_1,2046,reg1,Pump_hydro_ST,fixed_cost,49783033.11730285
368,scenario_1,2047,reg1,Pump_hydro_ST,fixed_cost,48891697.16375158
369,scenario_1,2048,reg1,Pump_hydro_ST,fixed_cost,48000361.21020031
370,scenario_1,2049,reg1,Pump_hydro_ST,fixed_cost,47109025.25664905
371,scenario_1,2050,reg1,Pump_hydro_ST,fixed_cost,46217689.30309776
372,scenario_1,2020,reg1,Electrochemical_ST,fixed_cost,0.0
373,scenario_1,2021,reg1,Electrochemical_ST,fixed_cost,3590993.129306517
374,scenario_1,2022,reg1,Electrochemical_ST,fixed_cost,7052968.541392441
375,scenario_1,2023,reg1,Electrochemical_ST,fixed_cost,10385926.236257773
376,scenario_1,2024,reg1,Electrochemical_ST,fixed_cost,13589866.21390251
377,scenario_1,2025,reg1,Electrochemical_ST,fixed_cost,16664788.474326655
378,scenario_1,2026,reg1,Electrochemical_ST,fixed_cost,21188379.19384441
379,scenario_1,2027,reg1,Electrochemical_ST,fixed_cost,25520675.110234443
380,scenario_1,2028,reg1,Electrochemical_ST,fixed_cost,29661676.223496743
381,scenario_1,2029,reg1,Electrochemical_ST,fixed_cost,33611382.53363131
382,scenario_1,2030,reg1,Electrochemical_ST,fixed_cost,37369794.04063811
383,scenario_1,2031,reg1,Electrochemical_ST,fixed_cost,37369794.0406381
384,scenario_1,2032,reg1,Electrochemical_ST,fixed_cost,37369794.04063811
385,scenario_1,2033,reg1,Electrochemical_ST,fixed_cost,37369794.0406381
386,scenario_1,2034,reg1,Electrochemical_ST,fixed_cost,37369794.04063811
