Year_name,,Elec_transmission_distribution
2015,269,107049.1666667
2015,270,107059.1666667
2015,271,107989.1666667
2015,272,108179.1666667
2015,273,133979.1666667
2015,274,153809.1666667
2015,275,157349.1666667
2015,276,160569.1666667
2015,277,148859.1666667
2015,278,159109.1666667
2015,279,158009.1666667
2015,280,157499.1666667
2015,281,161549.16666670004
2015,282,150579.1666667
2015,283,175039.1666667
2015,284,203779.1666667
2015,285,200289.1666667
2015,286,166199.1666667
2015,287,146179.1666667
2015,288,144109.1666667
2015,289,143647.3333333
2015,290,104477.3333333
2015,291,104647.3333333
2015,292,104237.3333333
2015,293,107477.3333333
2015,294,121477.3333333
2015,295,151397.3333333
2015,296,151327.3333333
2015,297,144387.3333333
2015,298,146387.3333333
2015,299,143377.3333333
2015,300,148327.3333333
2015,301,143377.3333333
2015,302,143337.3333333
2015,303,148447.3333333
2015,304,147627.3333333
2015,305,149477.3333333
2015,306,145517.3333333
2015,307,164337.33333329996
2015,308,200047.3333333
2015,309,205237.3333333
2015,310,182847.3333333
2015,311,133747.3333333
2015,312,109627.3333333
2015,313,106892.875
2015,314,108802.875
2015,315,110952.875
2015,316,112082.875
2015,317,112722.875
2015,318,108882.875
2015,319,116202.875
2015,320,125612.875
2015,321,157442.875
2015,322,151712.875
2015,323,153812.875
2015,324,148822.875
2015,325,138872.875
2015,326,145992.875
2015,327,152022.875
2015,328,144062.875
2015,329,136082.875
2015,330,136212.875
2015,331,147172.875
2015,332,203682.95517119102
2015,333,205291.75906566338
2015,334,172702.875
2015,335,117562.875
2015,336,100752.875
2015,337,99284.95833330002
2015,338,102244.95833330002
2015,339,101234.95833329999
2015,340,101234.95833329999
2015,341,101234.95833329999
2015,342,118404.9583333
2015,343,143294.9583333
2015,344,146274.9583333
2015,345,142624.9583333
2015,346,142344.9583333
2015,347,141284.9583333
2015,348,141214.9583333
2015,349,139254.9583333
2015,350,135264.9583333
2015,351,140244.9583333
2015,352,143344.9583333
2015,353,143304.9583333
2015,354,140334.9583333
2015,355,142954.9583333
2015,356,194224.9583333
2015,357,207260.7539783919
2015,358,191544.9583333
2015,359,160644.9583333
2015,360,141314.9583333
2015,361,111218.0
2015,362,98388.0
2015,363,99388.0
2015,364,100428.00000000001
2015,365,115526.06867968192
2015,366,130298.0
2015,367,147358.0
2015,368,143308.0
2015,369,142228.0
2015,370,148208.0
2015,371,146328.0
2015,372,150428.0
2015,373,156408.0
2015,374,156308.0
2015,375,154228.0
2015,376,151268.0
2015,377,152318.0
2015,378,150218.0
2015,379,150298.0
2015,380,208900.07564857797
2015,381,202748.0
2015,382,194568.0
2015,383,162257.99999999997
2015,384,147968.0
2015,385,139466.5833333
2015,386,139156.5833333
2015,387,138276.5833333
2015,388,142216.5833333
2015,389,143226.5833333
2015,390,141196.5833333
2015,391,139226.5833333
2015,392,147136.5833333
2015,393,144286.5833333
2015,394,153266.5833333
2015,395,150216.5833333
2015,396,149496.5833333
2015,397,153346.5833333
2015,398,136356.5833333
2015,399,133976.5833333
2015,400,131976.5833333
2015,401,129976.5833333
2015,402,132976.5833333
2015,403,150026.5833333
2015,404,199716.5833333
2015,405,206506.5833333
2015,406,179196.5833333
2015,407,149796.5833333
2015,408,114496.5833333
2015,409,100156.75
2015,410,99456.75
2015,411,98306.75
2015,412,99196.75
2015,413,100176.74999999999
2015,414,102196.75000000001
2015,415,99996.75
2015,416,100286.75000000001
2015,417,103256.75
2015,418,103396.75
2015,419,104146.75
2015,420,103206.75
2015,421,103206.75
2015,422,103446.75
2015,423,104186.75
2015,424,103206.75
2015,425,103186.75
2015,426,103176.75
2015,427,150446.75
2015,428,184006.75
2015,429,174286.75
2015,430,148236.75
2015,431,136276.75
2015,432,123416.75
2015,433,102189.4166667
2015,434,104119.4166667
2015,435,103189.4166667
2015,436,104119.4166667
2015,437,104219.4166667
2015,438,108609.4166667
2015,439,115509.4166667
2015,440,143929.4166667
2015,441,144509.4166667
2015,442,144709.4166667
2015,443,147639.4166667
2015,444,142729.4166667
2015,445,141779.4166667
2015,446,140859.4166667
2015,447,142699.4166667
2015,448,141679.4166667
2015,449,141719.4166667
2015,450,141769.4166667
2015,451,160009.41666669998
2015,452,199629.4166667
2015,453,203009.4166667
2015,454,175379.4166667
2015,455,149719.4166667
2015,456,142259.4166667
2015,457,151840.6666667
2015,458,150790.6666667
2015,459,132765.6666667
2015,460,98790.6666667
2015,461,102710.6666667
2015,462,71040.6666667
2015,463,67870.6666667
2015,464,115770.6666667
2015,465,144150.6666667
2015,466,149760.6666667
2015,467,149590.6666667
2015,468,149680.6666667
2015,469,144530.6666667
2015,470,142720.6666667
2015,471,141850.6666667
2015,472,143010.6666667
2015,473,143090.6666667
2015,474,135070.6666667
2015,475,166640.6666667
2015,476,196890.6666667
2015,477,190980.6666667
2015,478,172220.6666667
2015,479,148640.6666667
2015,480,96650.6666667
2015,481,103998.0833333
2015,482,88178.0833333
2015,483,86458.0833333
2015,484,85458.0833333
2015,485,79458.0833333
2015,486,101888.0833333
2015,487,142558.0833333
2015,488,139348.0833333
2015,489,140718.0833333
2015,490,141828.0833333
2015,491,141758.0833333
2015,492,144798.0833333
2015,493,143968.0833333
2015,494,145918.0833333
2015,495,145828.0833333
2015,496,144728.0833333
2015,497,147918.0833333
2015,498,148798.0833333
2015,499,139878.0833333
2015,500,205939.44340050255
2015,501,198248.0833333
2015,502,170358.0833333
2015,503,139818.0833333
2015,504,130098.0833333
2015,505,85268.875
2015,506,80638.875
2015,507,79638.875
2015,508,81638.875
2015,509,89638.875
2015,510,103938.875
2015,511,104468.875
2015,512,138478.875
2015,513,142878.875
2015,514,141938.875
2015,515,143918.875
2015,516,140308.875
2015,517,143518.875
2015,518,142748.875
2015,519,141768.875
2015,520,142888.875
2015,521,146108.875
2015,522,150468.875
2015,523,172338.875
2015,524,197398.875
2015,525,200648.875
2015,526,170348.875
2015,527,139938.875
2015,528,133878.875
2015,529,135166.1666667
2015,530,106126.1666667
2015,531,78866.1666667
2015,532,81866.1666667
2015,533,83866.1666667
2015,534,100456.1666667
2015,535,143386.1666667
2015,536,152836.1666667
2015,537,152066.1666667
2015,538,150996.1666667
2015,539,149746.1666667
2015,540,147846.1666667
2015,541,146246.1666667
2015,542,146206.1666667
2015,543,143396.1666667
2015,544,150116.1666667
2015,545,151066.1666667
2015,546,149096.1666667
2015,547,167456.1666667
2015,548,203586.1666667
2015,549,205646.1666667
2015,550,194776.1666667
2015,551,147466.1666667
2015,552,139086.1666667
2015,553,118912.0
2015,554,116912.0
2015,555,123912.0
2015,556,125912.0
2015,557,127912.0
2015,558,131912.0
2015,559,135192.0
2015,560,146252.0
2015,561,149312.0
2015,562,149142.0
2015,563,147182.0
2015,564,146182.0
2015,565,146162.0
2015,566,144362.0
2015,567,144162.0
2015,568,142172.0
2015,569,144182.0
2015,570,143322.0
2015,571,148652.0
2015,572,194462.0
2015,573,209982.0
2015,574,210132.0
2015,575,167082.0
2015,576,131912.0
2015,577,97942.8333333
2015,578,86842.8333333
2015,579,83842.8333333
2015,580,83842.8333333
2015,581,84842.8333333
2015,582,93842.8333333
2015,583,105382.8333333
2015,584,103912.8333333
2015,585,136142.8333333
2015,586,145032.8333333
2015,587,142092.8333333
2015,588,140070.8333333
2015,589,143070.8333333
2015,590,146232.8333333
2015,591,148202.8333333
2015,592,141202.8333333
2015,593,142222.8333333
2015,594,146272.8333333
2015,595,146342.8333333
2015,596,179472.8333333
2015,597,187582.8333333
2015,598,174462.8333333
2015,599,143482.8333333
2015,600,101632.8333333
2015,601,79789.8333333
2015,602,77809.8333333
2015,603,79809.8333333
2015,604,79809.8333333
2015,605,80809.8333333
2015,606,96999.8333333
2015,607,104529.8333333
2015,608,104289.8333333
2015,609,137969.8333333
2015,610,146209.8333333
2015,611,148169.8333333
2015,612,154079.8333333
2015,613,151179.8333333
2015,614,146929.8333333
2015,615,146849.8333333
2015,616,151829.8333333
2015,617,152169.8333333
2015,618,149049.8333333
2015,619,158459.8333333
2015,620,158149.8333333
2015,621,161599.83333329996
2015,622,160919.83333330002
2015,623,145259.8333333
2015,624,144089.8333333
2015,625,128774.2083333
2015,626,82604.2083333
2015,627,84604.2083333
2015,628,85604.2083333
2015,629,91604.2083333
2015,630,137734.2083333
2015,631,145874.2083333
2015,632,147974.2083333
2015,633,147904.2083333
2015,634,144804.2083333
2015,635,141844.2083333
2015,636,139914.2083333
2015,637,140894.2083333
2015,638,139854.2083333
2015,639,141864.2083333
2015,640,139874.2083333
2015,641,136894.2083333
2015,642,136944.2083333
2015,643,141844.2083333
2015,644,178820.16481541205
2015,645,176470.3758706884
2015,646,166884.2083333
2015,647,157754.2083333
2015,648,143964.2083333
2015,649,94940.7083333
2015,650,83090.7083333
2015,651,83620.7083333
2015,652,82620.7083333
2015,653,81620.7083333
2015,654,124620.7083333
2015,655,143210.7083333
2015,656,143960.7083333
2015,657,145990.7083333
2015,658,149820.7083333
2015,659,150890.7083333
2015,660,150960.7083333
2015,661,147840.7083333
2015,662,146890.7083333
2015,663,149920.7083333
2015,664,144850.7083333
2015,665,138930.7083333
2015,666,138910.7083333
2015,667,152010.7083333
2015,668,190247.6296065326
2015,669,190920.78036030143
2015,670,189670.7083333
2015,671,168600.7083333
2015,672,149210.7083333
2015,673,101078.41666670001
2015,674,79558.4166667
2015,675,78558.4166667
2015,676,79558.4166667
2015,677,83558.4166667
2015,678,137298.4166667
2015,679,145898.4166667
2015,680,144158.4166667
2015,681,145848.4166667
2015,682,146858.4166667
2015,683,139888.4166667
2015,684,142928.4166667
2015,685,152778.4166667
2015,686,136878.4166667
2015,687,139858.4166667
2015,688,123818.4166667
2015,689,119558.4166667
2015,690,121558.4166667
2015,691,134558.4166667
2015,692,213101.7349914572
2015,693,203798.4166667
2015,694,170938.4166667
2015,695,141798.4166667
2015,696,129748.4166667
2015,697,124671.0833333
2015,698,81671.0833333
2015,699,82671.0833333
2015,700,83671.0833333
2015,701,85671.0833333
2015,702,116081.0833333
2015,703,145401.0833333
2015,704,139911.0833333
2015,705,138811.0833333
2015,706,143911.0833333
2015,707,139971.0833333
2015,708,137941.0833333
2015,709,136811.0833333
2015,710,138011.0833333
2015,711,124531.0833333
2015,712,116671.0833333
2015,713,120671.0833333
2015,714,132421.0833333
2015,715,149811.0833333
2015,716,192561.0833333
2015,717,197920.38152395474
2015,718,152961.0833333
2015,719,147241.0833333
2015,720,140371.0833333
2015,721,124159.6666667
2015,722,81559.6666667
2015,723,78559.6666667
2015,724,77559.6666667
2015,725,77559.6666667
2015,726,92289.6666667
2015,727,100799.6666667
2015,728,149349.6666667
2015,729,148249.6666667
2015,730,147359.6666667
2015,731,143199.6666667
2015,732,135109.6666667
2015,733,145979.6666667
2015,734,130289.6666667
2015,735,130559.6666667
2015,736,131559.6666667
2015,737,131559.6666667
2015,738,133559.6666667
2015,739,149029.6666667
2015,740,197639.6666667
2015,741,197029.6666667
2015,742,168469.6666667
2015,743,135819.6666667
2015,744,91779.6666667
2015,745,77512.3333333
2015,746,76512.3333333
2015,747,78512.3333333
2015,748,78512.3333333
2015,749,78512.3333333
2015,750,78512.3333333
2015,751,94442.3333333
2015,752,101302.3333333
2015,753,100822.33333329999
2015,754,100822.33333329999
2015,755,98882.3333333
2015,756,99972.33333330002
2015,757,99942.3333333
2015,758,99722.33333330002
2015,759,88302.3333333
2015,760,81512.3333333
2015,761,79512.3333333
2015,762,93512.3333333
2015,763,146292.3333333
2015,764,199832.3333333
2015,765,205292.3333333
2015,766,175952.3333333
2015,767,141872.3333333
2015,768,93952.3333333
2015,769,81614.4166667
2015,770,82614.4166667
2015,771,79614.4166667
2015,772,78614.4166667
2015,773,80614.4166667
2015,774,82614.4166667
2015,775,123624.4166667
2015,776,144244.4166667
2015,777,146044.4166667
2015,778,135554.4166667
2015,779,130614.4166667
2015,780,130614.4166667
2015,781,126614.4166667
2015,782,128614.4166667
2015,783,128614.4166667
2015,784,126614.4166667
2015,785,122614.4166667
2015,786,121614.4166667
2015,787,152904.4166667
2015,788,200044.4166667
2015,789,202624.4166667
2015,790,199854.4166667
2015,791,148754.4166667
2015,792,129894.4166667
2015,793,112812.2083333
2015,794,78412.2083333
2015,795,80412.2083333
2015,796,80412.2083333
2015,797,95422.2083333
2015,798,108132.2083333
2015,799,138222.2083333
2015,800,141782.2083333
2015,801,142212.2083333
2015,802,129182.2083333
2015,803,121412.2083333
2015,804,118412.2083333
2015,805,119412.2083333
2015,806,120412.2083333
2015,807,117412.2083333
2015,808,119412.2083333
2015,809,121412.2083333
2015,810,119412.2083333
2015,811,139412.2083333
2015,812,218286.292018593
2015,813,220585.70407889452
2015,814,165082.2083333
2015,815,136822.2083333
2015,816,124142.2083333
2015,817,87299.0833333
2015,818,74299.0833333
2015,819,76299.0833333
2015,820,77299.0833333
2015,821,76299.0833333
2015,822,116299.0833333
2015,823,144779.0833333
2015,824,141579.0833333
2015,825,137599.0833333
2015,826,140699.0833333
2015,827,140859.0833333
2015,828,142179.0833333
2015,829,119209.0833333
2015,830,124299.0833333
2015,831,127299.0833333
2015,832,126299.0833333
2015,833,129299.0833333
2015,834,130299.0833333
2015,835,137299.0833333
2015,836,212485.33665427135
2015,837,204369.0833333
2015,838,188409.0833333
2015,839,153029.0833333
2015,840,124289.0833333
2015,841,103000.0
2015,842,80000.0
2015,843,79000.0
2015,844,78000.0
2015,845,76000.0
2015,846,122000.0
2015,847,138530.0
2015,848,134710.0
2015,849,140720.0
2015,850,139540.0
2015,851,141280.0
2015,852,145350.0
2015,853,143260.0
2015,854,124850.0
2015,855,126000.0
2015,856,129000.0
2015,857,128000.0
2015,858,121000.0
2015,859,143650.0
2015,860,235483.928412397
2015,861,225117.34991993464
2015,862,188430.0
2015,863,140490.0
2015,864,120000.0
2015,865,78000.0
2015,866,82000.0
2015,867,82000.0
2015,868,84000.0
2015,869,85000.0
2015,870,98999.99999999999
2015,871,145180.0
2015,872,145260.0
2015,873,147240.0
2015,874,141380.0
2015,875,122000.0
2015,876,120000.0
2015,877,113000.0
2015,878,122000.0
2015,879,122000.0
2015,880,120000.0
2015,881,114000.0
2015,882,124000.0
2015,883,133030.0
2015,884,196920.0
2015,885,193110.0
2015,886,165500.0
2015,887,134570.0
2015,888,119000.0
2015,889,80000.0
2015,890,80000.0
2015,891,81000.0
2015,892,82000.0
2015,893,81000.0
2015,894,82000.0
2015,895,80000.0
2015,896,102200.0
2015,897,105030.0
2015,898,121330.0
2015,899,145380.0
2015,900,146330.0
2015,901,144310.0
2015,902,134600.0
2015,903,123000.0
2015,904,125000.0
2015,905,125000.0
2015,906,120000.0
2015,907,141650.0
2015,908,195880.0
2015,909,204090.0
2015,910,149590.0
2015,911,122590.0
2015,912,94000.0
2015,913,80000.0
2015,914,79000.0
2015,915,76000.0
2015,916,76000.0
2015,917,76000.0
2015,918,76000.0
2015,919,80000.0
2015,920,124170.0
2015,921,137380.0
2015,922,135370.0
2015,923,143350.0
2015,924,138350.0
2015,925,130360.0
2015,926,132100.0
2015,927,124000.0
2015,928,116000.0
2015,929,123000.0
2015,930,129000.0
2015,931,139810.0
2015,932,190710.0
2015,933,197550.0
2015,934,174310.0
2015,935,127860.0
2015,936,77000.0
2015,937,77000.0
2015,938,70000.0
2015,939,84000.0
2015,940,84000.0
2015,941,84000.0
2015,942,101000.0
2015,943,138880.0
2015,944,133720.0
2015,945,140390.0
2015,946,141280.0
2015,947,140400.0
2015,948,143420.0
2015,949,133020.0
2015,950,116380.0
2015,951,124000.0
2015,952,122000.0
2015,953,124000.0
2015,954,118000.0
2015,955,148570.0
2015,956,198030.0
2015,957,201980.0
2015,958,154660.0
2015,959,122980.0
2015,960,119000.0
2015,961,123000.0
2015,962,122000.0
2015,963,123000.0
2015,964,126000.0
2015,965,128000.0
2015,966,127000.0
2015,967,137890.0
2015,968,149980.0
2015,969,150580.0
2015,970,143590.0
2015,971,141340.0
2015,972,128660.0
2015,973,138240.0
2015,974,129270.0
2015,975,119000.0
2015,976,125000.0
2015,977,125000.0
2015,978,126000.0
2015,979,148960.0
2015,980,175710.0
2015,981,176610.0
2015,982,165609.99999999997
2015,983,129350.0
2015,984,119000.0
2015,985,134000.0
2015,986,125000.0
2015,987,116000.0
2015,988,116000.0
2015,989,114000.0
2015,990,123000.0
2015,991,127000.0
2015,992,118000.0
2015,993,142020.0
2015,994,142290.0
2015,995,140150.0
2015,996,141690.0
2015,997,136870.0
2015,998,119000.0
2015,999,121000.0
2015,1000,125000.0
2015,1001,125000.0
2015,1002,118000.0
2015,1003,145670.0
2015,1004,198260.0
2015,1005,200650.0
2015,1006,206375.4669393618
2015,1007,117900.0
2015,1008,114000.0
2015,1009,118000.0
2015,1010,119000.0
2015,1011,121000.0
2015,1012,122000.0
2015,1013,124000.0
2015,1014,133000.0
2015,1015,134000.0
2015,1016,132000.0
2015,1017,137550.0
2015,1018,144430.0
2015,1019,147270.0
2015,1020,144270.0
2015,1021,127000.0
2015,1022,120000.0
2015,1023,125000.0
2015,1024,122000.0
2015,1025,117000.0
2015,1026,126000.0
2015,1027,153070.0
2015,1028,198730.0
2015,1029,197130.0
2015,1030,169050.0
2015,1031,92860.0
2015,1032,85000.0
2015,1033,84000.0
2015,1034,82000.0
2015,1035,84000.0
2015,1036,84000.0
2015,1037,86000.0
2015,1038,86000.0
2015,1039,84000.0
2015,1040,84000.0
2015,1041,84000.0
2015,1042,75000.0
2015,1043,82000.0
2015,1044,86000.0
2015,1045,83000.0
2015,1046,84000.0
2015,1047,84000.0
2015,1048,81000.0
2015,1049,95270.0
2015,1050,99780.0
2015,1051,120790.0
2015,1052,161440.0
2015,1053,164060.0
2015,1054,134360.0
2015,1055,105580.0
2015,1056,77160.0
2015,1057,82000.0
2015,1058,82000.0
2015,1059,80000.0
2015,1060,82000.0
2015,1061,84000.0
2015,1062,80000.0
2015,1063,79000.0
2015,1064,85000.0
2015,1065,84000.0
2015,1066,86000.0
2015,1067,87000.0
2015,1068,86000.0
2015,1069,87000.0
2015,1070,86000.0
2015,1071,86000.0
2015,1072,86000.0
2015,1073,86000.0
2015,1074,100159.99999999999
2015,1075,118840.0
2015,1076,161809.99999999997
2015,1077,164260.0
2015,1078,124060.0
2015,1079,82710.0
2015,1080,80000.0
2015,1081,80000.0
2015,1082,79000.0
2015,1083,78000.0
2015,1084,79000.0
2015,1085,81000.0
2015,1086,82000.0
2015,1087,79000.0
2015,1088,91000.0
2015,1089,96740.0
2015,1090,99810.00000000001
2015,1091,97799.99999999999
2015,1092,82600.0
2015,1093,74000.0
2015,1094,78000.0
2015,1095,79000.0
2015,1096,80000.0
2015,1097,81000.0
2015,1098,80000.0
2015,1099,104320.0
2015,1100,154090.0
2015,1101,154880.0
2015,1102,120160.0
2015,1103,82750.0
2015,1104,78000.0
2015,1105,82000.0
2015,1106,81000.0
2015,1107,80000.0
2015,1108,78000.0
2015,1109,78000.0
2015,1110,82000.0
2015,1111,99070.0
2015,1112,97730.0
2015,1113,98730.0
2015,1114,82890.0
2015,1115,81000.0
2015,1116,81000.0
2015,1117,80000.0
2015,1118,76000.0
2015,1119,83000.0
2015,1120,81000.0
2015,1121,77000.0
2015,1122,80000.0
2015,1123,107450.0
2015,1124,209634.1708872714
2015,1125,238150.38696767337
2015,1126,176768.68847521103
2015,1127,82370.0
2015,1128,81000.0
2015,1129,76000.0
2015,1130,75000.0
2015,1131,74000.0
2015,1132,76000.0
2015,1133,78000.0
2015,1134,81000.0
2015,1135,79000.0
2015,1136,79000.0
2015,1137,83000.0
2015,1138,96110.0
2015,1139,99199.99999999999
2015,1140,102850.0
2015,1141,100650.0
2015,1142,99280.0
2015,1143,101259.99999999999
2015,1144,99310.00000000001
2015,1145,98370.0
2015,1146,98499.99999999999
2015,1147,105450.0
2015,1148,211981.81068626637
2015,1149,174405.80566114077
2015,1150,143770.0
2015,1151,110940.0
2015,1152,80420.0
2015,1153,79000.0
2015,1154,79000.0
2015,1155,81000.0
2015,1156,83000.0
2015,1157,78000.0
2015,1158,82000.0
2015,1159,79000.0
2015,1160,78000.0
2015,1161,98949.99999999999
2015,1162,101800.0
2015,1163,100590.0
2015,1164,100550.0
2015,1165,99530.0
2015,1166,89510.0
2015,1167,78000.0
2015,1168,80000.0
2015,1169,83000.0
2015,1170,84000.0
2015,1171,120410.0
2015,1172,176121.5305527639
2015,1173,196620.0
2015,1174,149220.0
2015,1175,134570.0
2015,1176,123000.0
2015,1177,81000.0
2015,1178,80000.0
2015,1179,79000.0
2015,1180,81000.0
2015,1181,84000.0
2015,1182,92000.0
2015,1183,131230.0
2015,1184,137680.0
2015,1185,137740.0
2015,1186,139750.0
2015,1187,138500.0
2015,1188,139240.0
2015,1189,140560.0
2015,1190,122650.0
2015,1191,117000.0
2015,1192,118000.0
2015,1193,119000.0
2015,1194,121000.0
2015,1195,135280.0
2015,1196,178710.0
2015,1197,189100.0
2015,1198,179500.0
2015,1199,171480.0
2015,1200,128230.0
2015,1201,119000.0
2015,1202,122000.0
2015,1203,122000.0
2015,1204,125000.0
2015,1205,123000.0
2015,1206,132000.0
2015,1207,145680.0
2015,1208,143700.0
2015,1209,142200.0
2015,1210,142480.0
2015,1211,142540.0
2015,1212,145660.0
2015,1213,142350.0
2015,1214,125270.0
2015,1215,132660.0
2015,1216,143590.0
2015,1217,129670.0
2015,1218,120000.0
2015,1219,135000.0
2015,1220,188580.0
2015,1221,190390.0
2015,1222,148950.0
2015,1223,146320.0
2015,1224,126570.0
2015,1225,120000.0
2015,1226,119000.0
2015,1227,115000.0
2015,1228,117000.0
2015,1229,115000.0
2015,1230,121000.0
2015,1231,118000.0
2015,1232,127000.0
2015,1233,138860.0
2015,1234,141820.0
2015,1235,141850.0
2015,1236,139810.0
2015,1237,137850.0
2015,1238,130320.0
