Year_name,,Electricity_demand
2015,170,412482.0833
2015,171,405042.0833
2015,172,402312.0833
2015,173,409762.0833
2015,174,468982.0833
2015,175,569412.0833
2015,176,597242.0833
2015,177,620512.0833
2015,178,624312.0833
2015,179,640162.0833
2015,180,609842.0833
2015,181,612162.0833
2015,182,627332.0833
2015,183,587022.0833
2015,184,608632.0833
2015,185,619272.0833
2015,186,583672.0833
2015,187,631524.0833
2015,188,740385.0833
2015,189,733574.0833
2015,190,667076.0833
2015,191,565634.0833
2015,192,495492.0833
2015,193,446920.0
2015,194,423170.0
2015,195,410940.0
2015,196,402390.0
2015,197,407780.0
2015,198,459060.0
2015,199,560090.0
2015,200,588330.0
2015,201,649523.0
2015,202,645668.0
2015,203,670646.0
2015,204,631712.0
2015,205,613613.0
2015,206,612118.0
2015,207,629034.0
2015,208,627119.0
2015,209,639827.0
2015,210,595743.0
2015,211,603840.0
2015,212,721645.0
2015,213,686536.0
2015,214,658533.0
2015,215,564750.0
2015,216,499670.0
2015,217,433430.9167
2015,218,403840.9167
2015,219,393310.9167
2015,220,385420.9167
2015,221,385340.9167
2015,222,410810.9167
2015,223,467810.9167
2015,224,520900.9167
2015,225,597410.9167
2015,226,612350.9167
2015,227,613960.9167
2015,228,602870.9167
2015,229,596190.9167
2015,230,584020.9167
2015,231,577300.9167
2015,232,573130.9167
2015,233,563910.9167
2015,234,559840.9167
2015,235,589906.9167
2015,236,679123.9167
2015,237,693573.9167
2015,238,663475.9167
2015,239,546490.9167
2015,240,467930.9167
2015,241,414985.4583
2015,242,397585.4583
2015,243,390195.4583
2015,244,377505.4583
2015,245,379935.4583
2015,246,393435.4583
2015,247,411685.4583
2015,248,464785.4583
2015,249,494575.4583
2015,250,473005.4583
2015,251,460685.4583
2015,252,465565.4583
2015,253,464765.4583
2015,254,466325.4583
2015,255,472505.4583
2015,256,464965.4583
2015,257,460745.4583
2015,258,460775.4583
2015,259,520645.4583
2015,260,617885.4583
2015,261,622335.4583
2015,262,590865.4583
2015,263,473945.4583
2015,264,404785.4583
2015,265,356237.0833
2015,266,334807.0833
2015,267,334917.0833
2015,268,338607.0833
2015,269,353637.0833
2015,270,420387.0833
2015,271,497417.0833
2015,272,515987.0833
2015,273,587737.0833
2015,274,613627.0833
2015,275,605717.0833
2015,276,607507.0833
2015,277,626077.0833
2015,278,616787.0833
2015,279,592047.0833
2015,280,605087.0833
2015,281,584567.0833
2015,282,592177.0833
2015,283,582083.0833
2015,284,728614.0833
2015,285,706467.0833
2015,286,659245.0833
2015,287,575486.0833
2015,288,457717.0833
2015,289,416923.375
2015,290,404633.375
2015,291,396733.375
2015,292,393233.375
2015,293,400713.375
2015,294,463853.375
2015,295,550553.375
2015,296,577773.375
2015,297,625203.375
2015,298,639713.375
2015,299,616323.375
2015,300,609583.375
2015,301,605453.375
2015,302,596513.375
2015,303,600803.375
2015,304,600163.375
2015,305,601893.375
2015,306,592353.375
2015,307,626508.375
2015,308,746393.375
2015,309,725465.375
2015,310,687389.375
2015,311,576544.375
2015,312,476460.375
2015,313,441183.0833
2015,314,415513.0833
2015,315,406143.0833
2015,316,402623.0833
2015,317,410013.0833
2015,318,479873.0833
2015,319,557303.0833
2015,320,587013.0833
2015,321,611353.0833
2015,322,633923.0833
2015,323,645863.0833
2015,324,628273.0833
2015,325,618033.0833
2015,326,612293.0833
2015,327,639773.0833
2015,328,618333.0833
2015,329,630473.0833
2015,330,619773.0833
2015,331,634163.0833
2015,332,740074.5833
2015,333,733423.0833
2015,334,681673.0833
2015,335,577283.0833
2015,336,463783.0833
2015,337,428553.0417
2015,338,416203.0417
2015,339,405043.0417
2015,340,402883.0417
2015,341,412413.0417
2015,342,499433.0417
2015,343,566703.0417
2015,344,560273.0417
2015,345,635003.0417
2015,346,601033.0417
2015,347,612703.0417
2015,348,630883.0417
2015,349,616153.0417
2015,350,615783.0417
2015,351,622213.0417
2015,352,628403.0417
2015,353,620543.0417
2015,354,599743.0417
2015,355,618081.0417
2015,356,728976.0417
2015,357,720320.0417
2015,358,666297.0417
2015,359,567723.0417
2015,360,474583.0417
2015,361,433251.0833
2015,362,386951.0833
2015,363,372361.0833
2015,364,162931.0833
2015,365,4121.083333
2015,366,213231.0833
2015,367,257203.0833
2015,368,412396.0833
2015,369,600299.0833
2015,370,645253.0833
2015,371,625113.0833
2015,372,631532.0833
2015,373,627339.0833
2015,374,621731.0833
2015,375,629666.0833
2015,376,626408.0833
2015,377,629100.0833
2015,378,619905.0833
2015,379,613130.0833
2015,380,722054.0833
2015,381,708719.0833
2015,382,671155.0833
2015,383,573496.0833
2015,384,498417.0833
2015,385,437784.0417
2015,386,411865.0417
2015,387,402921.0417
2015,388,399231.0417
2015,389,400185.0417
2015,390,425818.0417
2015,391,475726.0417
2015,392,525393.0417
2015,393,605471.0417
2015,394,607485.0417
2015,395,587957.0417
2015,396,597367.0417
2015,397,578507.0417
2015,398,567287.0417
2015,399,559947.0417
2015,400,529427.0417
2015,401,545957.0417
2015,402,528107.0417
2015,403,542355.0417
2015,404,661493.0417
2015,405,661197.0417
2015,406,630703.0417
2015,407,551641.0417
2015,408,472177.0417
2015,409,412432.5833
2015,410,386572.5833
2015,411,378152.5833
2015,412,372592.5833
2015,413,371112.5833
2015,414,384392.5833
2015,415,427912.5833
2015,416,467892.5833
2015,417,508112.5833
2015,418,503622.5833
2015,419,493402.5833
2015,420,469372.5833
2015,421,460872.5833
2015,422,472712.5833
2015,423,464932.5833
2015,424,456782.5833
2015,425,459122.5833
2015,426,482462.5833
2015,427,521292.5833
2015,428,639532.5833
2015,429,626372.5833
2015,430,591842.5833
2015,431,502982.5833
2015,432,430402.5833
2015,433,370405.3333
2015,434,358165.3333
2015,435,353575.3333
2015,436,346335.3333
2015,437,358325.3333
2015,438,413575.3333
2015,439,524115.3333
2015,440,564545.3333
2015,441,609305.3333
2015,442,606165.3333
2015,443,597775.3333
2015,444,606645.3333
2015,445,598645.3333
2015,446,585365.3333
2015,447,586885.3333
2015,448,593415.3333
2015,449,602365.3333
2015,450,583465.3333
2015,451,647367.3333
2015,452,719678.3333
2015,453,712775.3333
2015,454,645125.3333
2015,455,574595.3333
2015,456,466405.3333
2015,457,439502.6667
2015,458,430412.6667
2015,459,422622.6667
2015,460,406662.6667
2015,461,427112.6667
2015,462,488482.6667
2015,463,588602.6667
2015,464,598612.6667
2015,465,643312.6667
2015,466,656992.6667
2015,467,661662.6667
2015,468,654852.6667
2015,469,656312.6667
2015,470,625522.6667
2015,471,646182.6667
2015,472,641182.6667
2015,473,644302.6667
2015,474,622502.6667
2015,475,668677.6667
2015,476,695452.6667
2015,477,667875.6667
2015,478,603609.6667
2015,479,522233.6667
2015,480,453902.6667
2015,481,417889.9583
2015,482,398389.9583
2015,483,395209.9583
2015,484,397779.9583
2015,485,395379.9583
2015,486,482009.9583
2015,487,568629.9583
2015,488,567699.9583
2015,489,623199.9583
2015,490,605679.9583
2015,491,606469.9583
2015,492,580079.9583
2015,493,605609.9583
2015,494,615199.9583
2015,495,615789.9583
2015,496,613929.9583
2015,497,614129.9583
2015,498,598059.9583
2015,499,612352.9583
2015,500,716314.9583
2015,501,708750.9583
2015,502,666165.9583
2015,503,560579.9583
2015,504,474819.9583
2015,505,426983.0417
2015,506,391523.0417
2015,507,376623.0417
2015,508,401283.0417
2015,509,413433.0417
2015,510,481163.0417
2015,511,574513.0417
2015,512,580113.0417
2015,513,597543.0417
2015,514,614703.0417
2015,515,603553.0417
2015,516,612353.0417
2015,517,594873.0417
2015,518,600573.0417
2015,519,584053.0417
2015,520,602513.0417
2015,521,592263.0417
2015,522,583213.0417
2015,523,614174.0417
2015,524,708682.0417
2015,525,708764.0417
2015,526,670293.0417
2015,527,548903.0417
2015,528,480323.0417
2015,529,425266.7083
2015,530,408996.7083
2015,531,405426.7083
2015,532,397766.7083
2015,533,406786.7083
2015,534,501986.7083
2015,535,585306.7083
2015,536,609256.7083
2015,537,634146.7083
2015,538,657842.7083
2015,539,647346.7083
2015,540,663876.7083
2015,541,637406.7083
2015,542,625096.7083
2015,543,629176.7083
2015,544,624666.7083
2015,545,610416.7083
2015,546,582216.7083
2015,547,621007.7083
2015,548,715104.7083
2015,549,696295.7083
2015,550,659122.7083
2015,551,578325.7083
2015,552,485236.7083
2015,553,431641.7917
2015,554,417381.7917
2015,555,404561.7917
2015,556,401611.7917
2015,557,407791.7917
2015,558,439961.7917
2015,559,479301.7917
2015,560,548631.7917
2015,561,588331.7917
2015,562,619921.7917
2015,563,610671.7917
2015,564,607391.7917
2015,565,589851.7917
2015,566,577081.7917
2015,567,549381.7917
2015,568,548071.7917
2015,569,530521.7917
2015,570,527771.7917
2015,571,565991.7917
2015,572,671191.7917
2015,573,669371.7917
2015,574,632191.7917
2015,575,541541.7917
2015,576,452111.7917
2015,577,406191.75
2015,578,388981.75
2015,579,373491.75
2015,580,367751.75
2015,581,369301.75
2015,582,379531.75
2015,583,405432.75
2015,584,463556.75
2015,585,497548.75
2015,586,507289.75
2015,587,476193.75
2015,588,454902.75
2015,589,451070.75
2015,590,455488.75
2015,591,442783.75
2015,592,437727.75
2015,593,431331.75
2015,594,425641.75
2015,595,485391.75
2015,596,605981.75
2015,597,617111.75
2015,598,598241.75
2015,599,477391.75
2015,600,383781.75
2015,601,365842.8333
2015,602,343172.8333
2015,603,333672.8333
2015,604,334692.8333
2015,605,346112.8333
2015,606,400662.8333
2015,607,527932.8333
2015,608,516202.8333
2015,609,580172.8333
2015,610,597132.8333
2015,611,607292.8333
2015,612,627282.8333
2015,613,610242.8333
2015,614,611012.8333
2015,615,618932.8333
2015,616,628732.8333
2015,617,615542.8333
2015,618,598702.8333
2015,619,623531.8333
2015,620,712272.8333
2015,621,710445.8333
2015,622,660676.8333
2015,623,557154.8333
2015,624,458702.8333
2015,625,416183.9167
2015,626,400943.9167
2015,627,391183.9167
2015,628,388883.9167
2015,629,396863.9167
2015,630,486833.9167
2015,631,578613.9167
2015,632,585303.9167
2015,633,613863.9167
2015,634,625693.9167
2015,635,645013.9167
2015,636,622333.9167
2015,637,607433.9167
2015,638,612193.9167
2015,639,616123.9167
2015,640,623143.9167
2015,641,630703.9167
2015,642,599023.9167
2015,643,626373.9167
2015,644,726033.9167
2015,645,712463.9167
2015,646,680293.9167
2015,647,568853.9167
2015,648,470163.9167
2015,649,427975.0417
2015,650,413615.0417
2015,651,408395.0417
2015,652,403815.0417
2015,653,406405.0417
2015,654,494135.0417
2015,655,584255.0417
2015,656,596895.0417
2015,657,644875.0417
2015,658,636615.0417
2015,659,645485.0417
2015,660,635965.0417
2015,661,629155.0417
2015,662,632525.0417
2015,663,661025.0417
2015,664,621295.0417
2015,665,642655.0417
2015,666,609745.0417
2015,667,633515.0417
2015,668,747359.0417
2015,669,725419.0417
2015,670,674917.0417
2015,671,570495.0417
2015,672,488025.0417
2015,673,446097.4167
2015,674,427187.4167
2015,675,411127.4167
2015,676,395697.4167
2015,677,433717.4167
2015,678,496217.4167
2015,679,575087.4167
2015,680,597817.4167
2015,681,657417.4167
2015,682,631887.4167
2015,683,619157.4167
2015,684,618227.4167
2015,685,619677.4167
2015,686,611937.4167
2015,687,598357.4167
2015,688,631487.4167
2015,689,599767.4167
2015,690,561927.4167
2015,691,614608.4167
2015,692,735110.4167
2015,693,713827.4167
2015,694,669041.4167
2015,695,558051.4167
2015,696,484937.4167
2015,697,450452.6667
2015,698,420302.6667
2015,699,407062.6667
2015,700,405852.6667
2015,701,414882.6667
2015,702,471082.6667
2015,703,582212.6667
2015,704,595912.6667
2015,705,640362.6667
2015,706,648802.6667
2015,707,635032.6667
2015,708,636712.6667
2015,709,630152.6667
2015,710,609662.6667
2015,711,612082.6667
2015,712,617552.6667
2015,713,612262.6667
2015,714,594912.6667
2015,715,631137.6667
2015,716,697742.6667
2015,717,716742.6667
2015,718,674232.6667
2015,719,575983.6667
2015,720,477892.6667
2015,721,382598.7083
2015,722,367228.7083
2015,723,348558.7083
2015,724,355968.7083
2015,725,355778.7083
2015,726,377678.7083
2015,727,443518.7083
2015,728,555318.7083
2015,729,586818.7083
2015,730,617998.7083
2015,731,607298.7083
2015,732,606268.7083
2015,733,602968.7083
2015,734,584698.7083
2015,735,555098.7083
2015,736,550208.7083
2015,737,548878.7083
2015,738,563288.7083
2015,739,579400.7083
2015,740,660561.7083
2015,741,667869.7083
2015,742,630038.7083
2015,743,540247.7083
2015,744,458076.7083
2015,745,413339.6667
2015,746,387859.6667
2015,747,372499.6667
2015,748,379909.6667
2015,749,363569.6667
2015,750,390179.6667
2015,751,418179.6667
2015,752,476629.6667
2015,753,516859.6667
2015,754,512149.6667
2015,755,491049.6667
2015,756,469529.6667
2015,757,477689.6667
2015,758,470329.6667
2015,759,472049.6667
2015,760,452679.6667
2015,761,445059.6667
2015,762,443069.6667
2015,763,490499.6667
2015,764,598529.6667
2015,765,635629.6667
2015,766,559759.6667
2015,767,476489.6667
2015,768,399549.6667
2015,769,356041.0417
2015,770,335045.0417
2015,771,325215.0417
2015,772,323245.0417
2015,773,337655.0417
2015,774,435835.0417
2015,775,523219.0417
2015,776,526175.0417
2015,777,572795.0417
2015,778,604275.0417
2015,779,582885.0417
2015,780,604865.0417
2015,781,594155.0417
2015,782,591395.0417
2015,783,594415.0417
2015,784,608015.0417
2015,785,592075.0417
2015,786,562075.0417
2015,787,580531.0417
2015,788,698535.0417
2015,789,688185.0417
2015,790,647475.0417
2015,791,542935.0417
2015,792,464735.0417
2015,793,402338.5833
2015,794,392398.5833
2015,795,384678.5833
2015,796,395828.5833
2015,797,408698.5833
2015,798,489288.5833
2015,799,571011.5833
2015,800,560928.5833
2015,801,598918.5833
2015,802,628956.5833
2015,803,621660.5833
2015,804,620353.5833
2015,805,616620.5833
2015,806,617090.5833
2015,807,610982.5833
2015,808,622952.5833
2015,809,602423.5833
2015,810,581647.5833
2015,811,612952.5833
2015,812,699890.5833
2015,813,710801.5833
2015,814,661678.5833
2015,815,556005.0833
2015,816,465268.5833
2015,817,412449.3824
2015,818,387179.3824
2015,819,380159.3824
2015,820,383439.3824
2015,821,404309.3824
2015,822,501619.3824
2015,823,562699.3824
2015,824,569389.3824
2015,825,614649.3824
2015,826,637599.3824
2015,827,628789.3824
2015,828,626719.3824
2015,829,591729.3824
2015,830,594649.3824
2015,831,606529.3824
2015,832,617999.3824
2015,833,616679.3824
2015,834,604649.3824
2015,835,612999.3824
2015,836,718499.3824
2015,837,719999.3824
2015,838,675869.3824
2015,839,573519.3824
2015,840,480479.3824
2015,841,432266.7207
2015,842,402946.7208
2015,843,391626.7208
2015,844,387836.7207
2015,845,404146.7207
2015,846,516026.7207
2015,847,576586.7208
2015,848,577066.7208
2015,849,588044.7207
2015,850,613390.7208
2015,851,619780.7208
2015,852,616133.7207
2015,853,610610.7208
2015,854,583419.7208
2015,855,594185.7207
2015,856,613097.7208
2015,857,608476.7207
2015,858,591422.7207
2015,859,617203.7207
2015,860,715109.7208
2015,861,727337.7207
2015,862,665149.7207
2015,863,569763.7207
2015,864,477636.7208
2015,865,425227.7551
2015,866,410027.7551
2015,867,403917.7551
2015,868,398527.7551
2015,869,410247.7551
2015,870,491207.7551
2015,871,587627.7551
2015,872,572387.7551
2015,873,625354.7551
2015,874,629107.7551
2015,875,628657.7551
2015,876,636837.7551
2015,877,631247.7551
2015,878,602779.7551
2015,879,645777.7551
2015,880,599693.7551
2015,881,605406.7551
2015,882,603285.7551
2015,883,623384.7551
2015,884,718335.7551
2015,885,707718.7551
2015,886,658668.7551
2015,887,579623.7551
2015,888,485593.7551
2015,889,437870.9574
2015,890,401820.9574
2015,891,396210.9574
2015,892,394330.9574
2015,893,396090.9574
2015,894,413690.9574
2015,895,480600.9574
2015,896,537133.9574
2015,897,600134.9574
2015,898,597470.9574
2015,899,618822.9574
2015,900,611280.9574
2015,901,617125.9574
2015,902,592734.9574
2015,903,565330.9574
2015,904,553650.9574
2015,905,512210.9574
2015,906,517280.9574
2015,907,584959.9574
2015,908,648208.9574
2015,909,681196.9574
2015,910,628788.9574
2015,911,561055.9574
2015,912,460229.9574
2015,913,408259.4944
2015,914,393899.4944
2015,915,380849.4944
2015,916,375399.4944
2015,917,358189.4944
2015,918,376869.4944
2015,919,421579.4944
2015,920,472949.4944
2015,921,519779.4944
2015,922,492769.4944
2015,923,460379.4944
2015,924,445999.4944
2015,925,442399.4944
2015,926,452909.4944
2015,927,446429.4944
2015,928,439329.4944
2015,929,443489.4944
2015,930,444869.4944
2015,931,504249.4944
2015,932,624379.4944
2015,933,628139.4944
2015,934,594269.4944
2015,935,496079.4944
2015,936,425029.4944
2015,937,370640.7315
2015,938,359790.7315
2015,939,353540.7315
2015,940,344800.7315
2015,941,358530.7315
2015,942,430080.7315
2015,943,512350.7315
2015,944,557108.7315
2015,945,585441.7315
2015,946,625889.7315
2015,947,616365.7315
2015,948,620696.7315
2015,949,615807.7315
2015,950,603367.7315
2015,951,606638.7315
2015,952,598932.7315
2015,953,601260.7315
2015,954,581769.7315
2015,955,615340.7315
2015,956,729413.7315
2015,957,730371.7315
2015,958,673488.7315
2015,959,555525.7315
2015,960,487740.7315
2015,961,408689.0862
2015,962,403119.0862
2015,963,396199.0862
2015,964,402939.0862
2015,965,405929.0862
2015,966,500223.0862
2015,967,559328.0862
2015,968,589256.0862
2015,969,624575.0862
2015,970,599385.0862
2015,971,634212.0862
2015,972,617312.0862
2015,973,630769.0862
2015,974,612243.0862
2015,975,624935.0862
2015,976,620399.0862
2015,977,621008.0862
2015,978,604936.0862
2015,979,639466.0862
2015,980,741094.0862
2015,981,751908.0862
2015,982,691807.0862
2015,983,590118.0862
2015,984,489339.0862
2015,985,443807.4617
2015,986,418257.4617
2015,987,422567.4617
2015,988,413877.4617
2015,989,425557.4617
2015,990,527287.4617
2015,991,611973.4617
2015,992,603944.4617
2015,993,635320.4617
2015,994,655726.4617
2015,995,640010.4617
2015,996,635841.4617
2015,997,631534.4617
2015,998,625951.4617
2015,999,623275.4617
2015,1000,617138.4617
2015,1001,620159.4617
2015,1002,607631.4617
2015,1003,639847.4617
2015,1004,731214.4617
2015,1005,723512.4617
2015,1006,695517.4617
2015,1007,578928.4617
2015,1008,489217.4617
2015,1009,441840.25
2015,1010,424420.25
2015,1011,407420.25
2015,1012,416720.25
2015,1013,436310.25
2015,1014,534160.25
2015,1015,588240.25
2015,1016,608563.25
2015,1017,627037.25
2015,1018,661899.25
2015,1019,644915.25
2015,1020,648851.25
2015,1021,640210.25
2015,1022,627539.25
2015,1023,641146.25
2015,1024,617010.25
2015,1025,613299.25
2015,1026,602833.25
2015,1027,637469.25
2015,1028,736725.25
2015,1029,754563.25
2015,1030,708228.25
2015,1031,603650.25
2015,1032,490773.25
2015,1033,431074.5417
2015,1034,422654.5417
2015,1035,416374.5417
2015,1036,415484.5417
2015,1037,426874.5417
2015,1038,506204.5417
2015,1039,592749.5417
2015,1040,601573.5417
2015,1041,624031.5417
2015,1042,642125.5417
2015,1043,637787.5417
2015,1044,634955.5417
2015,1045,627323.5417
2015,1046,614549.5417
2015,1047,633798.5417
2015,1048,621103.5417
2015,1049,616949.5417
2015,1050,610909.5417
2015,1051,621667.5417
2015,1052,716610.5417
2015,1053,731095.5417
2015,1054,686378.5417
2015,1055,597790.5417
2015,1056,504374.5417
2015,1057,446546.9583
2015,1058,427112.9583
2015,1059,415522.9583
2015,1060,409532.9583
2015,1061,411652.9583
2015,1062,436632.9583
2015,1063,503932.9583
2015,1064,559042.9583
2015,1065,599544.9583
2015,1066,612186.9583
2015,1067,598206.9583
2015,1068,603362.9583
2015,1069,590702.9583
2015,1070,570458.9583
2015,1071,555917.9583
2015,1072,541146.9583
2015,1073,526196.9583
2015,1074,535665.9583
2015,1075,576640.9583
2015,1076,680962.9583
2015,1077,640084.9583
2015,1078,604072.9583
2015,1079,519052.9583
2015,1080,456372.9583
2015,1081,399951.7083
2015,1082,385491.7083
2015,1083,379501.7083
2015,1084,374181.7083
2015,1085,379761.7083
2015,1086,389691.7083
2015,1087,421901.7083
2015,1088,467569.7083
2015,1089,518822.7083
2015,1090,514020.7083
2015,1091,488816.7083
2015,1092,472917.7083
2015,1093,464238.7083
2015,1094,464558.7083
2015,1095,451309.7083
2015,1096,461583.7083
2015,1097,477151.7083
2015,1098,495630.7083
2015,1099,545251.7083
2015,1100,666064.7083
2015,1101,664482.7083
2015,1102,588309.7083
2015,1103,499686.7083
2015,1104,408941.7083
2015,1105,373165.025
2015,1106,352285.025
2015,1107,342235.025
2015,1108,339685.025
2015,1109,358425.025
2015,1110,408285.025
2015,1111,517705.025
2015,1112,539060.025
2015,1113,588522.025
2015,1114,609989.025
2015,1115,594434.025
2015,1116,604599.025
2015,1117,603869.025
2015,1118,608159.025
2015,1119,609762.025
2015,1120,615022.025
2015,1121,618991.025
2015,1122,614089.025
2015,1123,599925.025
2015,1124,687799.025
2015,1125,699317.025
2015,1126,636229.025
2015,1127,540781.025
2015,1128,457805.025
2015,1129,415534.9716
2015,1130,392024.9716
2015,1131,382594.9716
2015,1132,375684.9716
2015,1133,384214.9716
2015,1134,395540.9716
2015,1135,478202.9716
2015,1136,525382.9716
2015,1137,571316.9716
2015,1138,600559.9716
2015,1139,588021.9716
2015,1140,601491.9716
2015,1141,587962.9716
2015,1142,597703.9716
2015,1143,581376.9716
2015,1144,600415.9716
2015,1145,587658.9716
2015,1146,574551.9716
2015,1147,614575.9716
2015,1148,685914.9716
2015,1149,673134.9716
2015,1150,648488.9716
2015,1151,541849.9716
2015,1152,464026.9716
2015,1153,412098.2029
2015,1154,400868.2029
2015,1155,395068.2029
2015,1156,395758.2029
2015,1157,403828.2029
2015,1158,513043.2029
2015,1159,572834.2029
2015,1160,579143.2029
2015,1161,595878.2029
2015,1162,608915.2029
2015,1163,607214.2029
2015,1164,612916.2029
2015,1165,597421.2029
2015,1166,591551.2029
2015,1167,597680.2029
2015,1168,576838.2029
2015,1169,595469.2029
2015,1170,580230.2029
2015,1171,614389.2029
2015,1172,686848.2029
2015,1173,695667.2029
2015,1174,652622.2029
2015,1175,543398.2029
2015,1176,485448.2029
2015,1177,424457.4629
2015,1178,406107.4629
2015,1179,388677.4629
2015,1180,399687.4629
2015,1181,409967.4629
2015,1182,477427.4629
2015,1183,551447.4629
2015,1184,562830.4629
2015,1185,597699.4629
2015,1186,614385.4629
2015,1187,595673.4629
2015,1188,589755.4629
2015,1189,577566.4629
2015,1190,564933.4629
2015,1191,566860.4629
2015,1192,578468.4629
2015,1193,586065.4629
2015,1194,594943.4629
2015,1195,605466.4629
2015,1196,682785.4629
2015,1197,695038.4629
2015,1198,654865.4629
2015,1199,560791.4629
2015,1200,471517.4629
2015,1201,427445.875
2015,1202,410745.875
2015,1203,406855.875
2015,1204,404475.875
2015,1205,411825.875
2015,1206,473505.875
2015,1207,553845.875
2015,1208,574975.875
2015,1209,616802.875
2015,1210,643535.875
2015,1211,625829.875
2015,1212,615428.875
2015,1213,619579.875
2015,1214,613999.875
2015,1215,579282.875
2015,1216,605015.875
2015,1217,586393.875
2015,1218,596822.875
2015,1219,616937.875
2015,1220,663737.875
2015,1221,696695.875
2015,1222,628571.875
2015,1223,558161.875
2015,1224,468595.875
2015,1225,425889.4167
2015,1226,408919.4167
2015,1227,393089.4167
2015,1228,394679.4167
2015,1229,402859.4167
2015,1230,424209.4167
2015,1231,460549.4167
2015,1232,530899.4167
2015,1233,593549.4167
2015,1234,599828.4167
2015,1235,608154.4167
2015,1236,594687.4167
2015,1237,589841.4167
2015,1238,569247.4167
2015,1239,566429.4167
2015,1240,541499.4167
2015,1241,532389.4167
2015,1242,532279.4167
2015,1243,558830.4167
2015,1244,653875.4167
2015,1245,661474.4167
2015,1246,620039.4167
2015,1247,537839.4167
2015,1248,454429.4167
2015,1249,407168.0293
2015,1250,390518.0293
2015,1251,381748.0293
2015,1252,372968.0293
2015,1253,374068.0293
2015,1254,390988.0293
2015,1255,413248.0292
2015,1256,468578.0292
2015,1257,468398.0293
2015,1258,460848.0293
2015,1259,448138.0292
2015,1260,442408.0293
2015,1261,431618.0293
2015,1262,417298.0293
2015,1263,410878.0293
2015,1264,417508.0292
2015,1265,413818.0293
2015,1266,416548.0292
2015,1267,456238.0292
