Year_name,,Electricity_demand
2015,398,94557.875
2015,399,94067.875
2015,400,92967.875
2015,401,95247.875
2015,402,92198.875
2015,403,103386.875
2015,404,142435.875
2015,405,140107.875
2015,406,133468.875
2015,407,108275.875
2015,408,88439.875
2015,409,78077.95833
2015,410,74343.95833
2015,411,70055.95833
2015,412,69652.95833
2015,413,69175.95833
2015,414,71275.95833
2015,415,75171.95833
2015,416,83169.95833
2015,417,94821.95833
2015,418,93619.95833
2015,419,90567.95833
2015,420,83667.95833
2015,421,85372.95833
2015,422,85123.95833
2015,423,85025.95833
2015,424,83096.95833
2015,425,81797.95833
2015,426,81307.95833
2015,427,91298.95833
2015,428,125547.9583
2015,429,131562.9583
2015,430,120938.9583
2015,431,89243.95833
2015,432,73139.95833
2015,433,61575.75
2015,434,58131.75
2015,435,56592.75
2015,436,57927.75
2015,437,58692.75
2015,438,68075.75
2015,439,85476.75
2015,440,89154.75
2015,441,91453.75
2015,442,96462.75
2015,443,97222.75
2015,444,94952.75
2015,445,95472.75
2015,446,95422.75
2015,447,95697.75
2015,448,94142.75
2015,449,94659.75
2015,450,95801.75
2015,451,115498.75
2015,452,143720.75
2015,453,144885.75
2015,454,136229.75
2015,455,111380.75
2015,456,88478.75
2015,457,81722.20833
2015,458,77781.20833
2015,459,76286.20833
2015,460,76260.20833
2015,461,76295.20833
2015,462,84732.20833
2015,463,103721.2083
2015,464,103370.2083
2015,465,104458.2083
2015,466,105188.2083
2015,467,104930.2083
2015,468,104414.2083
2015,469,100879.2083
2015,470,94960.20833
2015,471,91208.20833
2015,472,90456.20833
2015,473,96406.20833
2015,474,86596.20833
2015,475,103180.2083
2015,476,134455.2083
2015,477,135569.2083
2015,478,127103.2083
2015,479,105603.2083
2015,480,87948.20833
2015,481,79868.875
2015,482,77426.875
2015,483,73840.875
2015,484,73525.875
2015,485,76348.875
2015,486,84123.875
2015,487,101361.875
2015,488,102779.875
2015,489,105207.875
2015,490,108207.875
2015,491,105784.875
2015,492,106233.875
2015,493,101473.875
2015,494,98345.875
2015,495,100973.875
2015,496,104423.875
2015,497,102323.875
2015,498,99886.875
2015,499,108736.875
2015,500,134238.875
2015,501,135135.875
2015,502,132571.875
2015,503,115723.875
2015,504,80088.875
2015,505,79046.58333
2015,506,77253.58333
2015,507,74869.58333
2015,508,74258.58333
2015,509,75747.58333
2015,510,88542.58333
2015,511,105858.5833
2015,512,106045.5833
2015,513,103744.5833
2015,514,105442.5833
2015,515,98890.58333
2015,516,102190.5833
2015,517,102690.5833
2015,518,98505.58333
2015,519,98252.58333
2015,520,99332.58333
2015,521,99430.58333
2015,522,98486.58333
2015,523,120239.5833
2015,524,138570.5833
2015,525,149739.5833
2015,526,128904.5833
2015,527,112808.5833
2015,528,87305.58333
2015,529,76309.45833
2015,530,73867.45833
2015,531,71584.45833
2015,532,71969.45833
2015,533,73658.45833
2015,534,81497.45833
2015,535,100383.4583
2015,536,101371.4583
2015,537,103325.4583
2015,538,104113.4583
2015,539,101764.4583
2015,540,104775.4583
2015,541,102635.4583
2015,542,97698.45833
2015,543,98446.45833
2015,544,95495.45833
2015,545,98295.45833
2015,546,98141.45833
2015,547,106216.4583
2015,548,144208.4583
2015,549,145471.4583
2015,550,137805.4583
2015,551,111104.4583
2015,552,88453.45833
2015,553,78955.91667
2015,554,76814.91667
2015,555,73727.91667
2015,556,72462.91667
2015,557,73745.91667
2015,558,81530.91667
2015,559,92820.91667
2015,560,96352.91667
2015,561,98664.91667
2015,562,103367.9167
2015,563,103366.9167
2015,564,101569.9167
2015,565,99241.91667
2015,566,96831.91667
2015,567,97834.91667
2015,568,96453.91667
2015,569,96802.91667
2015,570,95703.91667
2015,571,104921.9167
2015,572,140937.9167
2015,573,145223.9167
2015,574,132258.9167
2015,575,107108.9167
2015,576,87111.91667
2015,577,76504.25
2015,578,72759.25
2015,579,69126.25
2015,580,70564.25
2015,581,71949.25
2015,582,75438.25
2015,583,81782.25
2015,584,88311.25
2015,585,96162.25
2015,586,94912.25
2015,587,92004.25
2015,588,86504.25
2015,589,83816.25
2015,590,84814.25
2015,591,82024.25
2015,592,76700.25
2015,593,72433.25
2015,594,75630.25
2015,595,89646.25
2015,596,123513.25
2015,597,125278.25
2015,598,117060.25
2015,599,91060.25
2015,600,68910.25
2015,601,61306.625
2015,602,57090.625
2015,603,55155.625
2015,604,55691.625
2015,605,56777.625
2015,606,73511.625
2015,607,87528.625
2015,608,88194.625
2015,609,89442.625
2015,610,92691.625
2015,611,93840.625
2015,612,95613.625
2015,613,94072.625
2015,614,88841.625
2015,615,90940.625
2015,616,91440.625
2015,617,93140.625
2015,618,93350.625
2015,619,102896.625
2015,620,143832.625
2015,621,144946.625
2015,622,127300.625
2015,623,107564.625
2015,624,84146.625
2015,625,79308.91667
2015,626,75668.91667
2015,627,73380.91667
2015,628,73216.91667
2015,629,75050.91667
2015,630,88563.91667
2015,631,102693.9167
2015,632,100750.9167
2015,633,100440.9167
2015,634,101440.9167
2015,635,97918.91667
2015,636,98132.91667
2015,637,94114.91667
2015,638,94764.91667
2015,639,97012.91667
2015,640,97162.91667
2015,641,97811.91667
2015,642,97858.91667
2015,643,112058.9167
2015,644,143260.9167
2015,645,147674.9167
2015,646,136556.9167
2015,647,110904.9167
2015,648,86854.91667
2015,649,78505.875
2015,650,76663.875
2015,651,74525.875
2015,652,74059.875
2015,653,74993.875
2015,654,83979.875
2015,655,103652.875
2015,656,101067.875
2015,657,102165.875
2015,658,103566.875
2015,659,104067.875
2015,660,102653.875
2015,661,100103.875
2015,662,93052.875
2015,663,93753.875
2015,664,97853.875
2015,665,100955.875
2015,666,92749.875
2015,667,95845.875
2015,668,148980.875
2015,669,145293.875
2015,670,136694.875
2015,671,111392.875
2015,672,90956.875
2015,673,80075.0
2015,674,75683.0
2015,675,73699.0
2015,676,74411.0
2015,677,73143.0
2015,678,89319.0
2015,679,102755.0
2015,680,101325.0
2015,681,100056.0
2015,682,102079.0
2015,683,101282.0
2015,684,101733.0
2015,685,100387.0
2015,686,100348.0
2015,687,86220.0
2015,688,89425.0
2015,689,89725.0
2015,690,91875.0
2015,691,100054.0
2015,692,143134.0
2015,693,144572.0
2015,694,130422.0
2015,695,117296.0
2015,696,87107.0
2015,697,80118.79167
2015,698,77474.79167
2015,699,74991.79167
2015,700,76177.79167
2015,701,76717.79167
2015,702,85001.79167
2015,703,107555.7917
2015,704,99759.79167
2015,705,101109.7917
2015,706,102359.7917
2015,707,101458.7917
2015,708,103077.7917
2015,709,102977.7917
2015,710,98677.79167
2015,711,91526.79167
2015,712,74075.79167
2015,713,83719.79167
2015,714,90407.79167
2015,715,105463.7917
2015,716,136760.7917
2015,717,139923.7917
2015,718,131754.7917
2015,719,104053.7917
2015,720,85583.79167
2015,721,74462.375
2015,722,73982.375
2015,723,70609.375
2015,724,70695.375
2015,725,72578.375
2015,726,77613.375
2015,727,87095.375
2015,728,92014.375
2015,729,97817.375
2015,730,99317.375
2015,731,99065.375
2015,732,100400.375
2015,733,98404.375
2015,734,90101.375
2015,735,88343.375
2015,736,100663.375
2015,737,99670.375
2015,738,90992.375
2015,739,103297.375
2015,740,126778.375
2015,741,134391.375
2015,742,122657.375
2015,743,104012.375
2015,744,87385.375
2015,745,77351.20833
2015,746,71159.20833
2015,747,69424.20833
2015,748,67763.20833
2015,749,69197.20833
2015,750,76586.20833
2015,751,79116.20833
2015,752,83234.20833
2015,753,85856.20833
2015,754,87206.20833
2015,755,85871.20833
2015,756,77730.20833
2015,757,78031.20833
2015,758,81704.20833
2015,759,80704.20833
2015,760,75154.20833
2015,761,75254.20833
2015,762,76051.20833
2015,763,85947.20833
2015,764,117017.2083
2015,765,123176.2083
2015,766,113546.2083
2015,767,87046.20833
2015,768,69826.20833
2015,769,62878.70833
2015,770,57524.70833
2015,771,56387.70833
2015,772,56925.70833
2015,773,59409.70833
2015,774,72893.70833
2015,775,87940.70833
2015,776,84006.70833
2015,777,88106.70833
2015,778,89956.70833
2015,779,89266.70833
2015,780,92845.70833
2015,781,91944.70833
2015,782,90092.70833
2015,783,89992.70833
2015,784,89632.70833
2015,785,90239.70833
2015,786,91738.70833
2015,787,100584.7083
2015,788,134530.7083
2015,789,135534.7083
2015,790,128967.7083
2015,791,104164.7083
2015,792,84764.70833
2015,793,72587.0
2015,794,67494.0
2015,795,67156.0
2015,796,67091.0
2015,797,68225.0
2015,798,82861.0
2015,799,99673.0
2015,800,95541.0
2015,801,91991.0
2015,802,98271.0
2015,803,97669.0
2015,804,97527.0
2015,805,96321.0
2015,806,94621.0
2015,807,94270.0
2015,808,103309.0
2015,809,90909.0
2015,810,94309.0
2015,811,104205.0
2015,812,134933.0
2015,813,136145.0
2015,814,129027.0
2015,815,105027.0
2015,816,84375.0
2015,817,75121.75
2015,818,72229.75
2015,819,70692.75
2015,820,71777.75
2015,821,72913.75
2015,822,86447.75
2015,823,101406.75
2015,824,99274.75
2015,825,96774.75
2015,826,101074.75
2015,827,98624.75
2015,828,99824.75
2015,829,99633.75
2015,830,94810.75
2015,831,95688.75
2015,832,95988.75
2015,833,92688.75
2015,834,93961.75
2015,835,104277.75
2015,836,138792.75
2015,837,140656.75
2015,838,131536.75
2015,839,104788.75
2015,840,93268.75
2015,841,76372.66667
2015,842,74078.66667
2015,843,73092.66667
2015,844,74368.66667
2015,845,74344.66667
2015,846,84230.66667
2015,847,100326.6667
2015,848,99044.66667
2015,849,101294.6667
2015,850,99542.66667
2015,851,101090.6667
2015,852,100840.6667
2015,853,97694.66667
2015,854,96743.66667
2015,855,95391.66667
2015,856,95620.66667
2015,857,95670.66667
2015,858,95844.66667
2015,859,116136.6667
2015,860,141108.6667
2015,861,137372.6667
2015,862,126553.6667
2015,863,100254.6667
2015,864,79304.66667
2015,865,75051.33333
2015,866,71208.33333
2015,867,70123.33333
2015,868,71179.33333
2015,869,73063.33333
2015,870,85699.33333
2015,871,101419.3333
2015,872,103587.3333
2015,873,99537.33333
2015,874,102897.3333
2015,875,102051.3333
2015,876,100723.3333
2015,877,101895.3333
2015,878,97829.33333
2015,879,94788.33333
2015,880,100981.3333
2015,881,100679.3333
2015,882,96601.33333
2015,883,103949.3333
2015,884,141685.3333
2015,885,143052.3333
2015,886,133780.3333
2015,887,110782.3333
2015,888,88533.33333
2015,889,78829.5
2015,890,75488.5
2015,891,73005.5
2015,892,73059.5
2015,893,73846.5
2015,894,79485.5
2015,895,90431.5
2015,896,97379.5
2015,897,100329.5
2015,898,100201.5
2015,899,97703.5
2015,900,110853.5
2015,901,100694.5
2015,902,97785.5
2015,903,96335.5
2015,904,94535.5
2015,905,94132.5
2015,906,87147.5
2015,907,99005.5
2015,908,132348.5
2015,909,134066.5
2015,910,124689.5
2015,911,104420.5
2015,912,81220.5
2015,913,71054.54167
2015,914,67964.54167
2015,915,61830.54167
2015,916,63117.54167
2015,917,66151.54167
2015,918,69790.54167
2015,919,77279.54167
2015,920,82135.54167
2015,921,88284.54167
2015,922,90384.54167
2015,923,88734.54167
2015,924,83435.54167
2015,925,83236.54167
2015,926,84500.54167
2015,927,85650.54167
2015,928,83450.54167
2015,929,78253.54167
2015,930,81675.54167
2015,931,92114.54167
2015,932,125058.5417
2015,933,127272.5417
2015,934,117805.5417
2015,935,93078.54167
2015,936,73577.54167
2015,937,65373.33333
2015,938,60881.33333
2015,939,56498.33333
2015,940,57417.33333
2015,941,60260.33333
2015,942,73696.33333
2015,943,84786.33333
2015,944,92904.33333
2015,945,91852.33333
2015,946,99032.33333
2015,947,94332.33333
2015,948,91822.33333
2015,949,93922.33333
2015,950,94502.33333
2015,951,97955.33333
2015,952,95105.33333
2015,953,95986.33333
2015,954,97046.33333
2015,955,104430.3333
2015,956,135095.3333
2015,957,142811.3333
2015,958,133314.3333
2015,959,105295.3333
2015,960,93296.33333
2015,961,79678.45833
2015,962,76286.45833
2015,963,73851.45833
2015,964,75185.45833
2015,965,77972.45833
2015,966,88611.45833
2015,967,104055.4583
2015,968,101864.4583
2015,969,101715.4583
2015,970,104175.4583
2015,971,102224.4583
2015,972,103153.4583
2015,973,103940.4583
2015,974,99481.45833
2015,975,99782.45833
2015,976,98943.45833
2015,977,99493.45833
2015,978,99833.45833
2015,979,102896.4583
2015,980,138461.4583
2015,981,134225.4583
2015,982,125687.4583
2015,983,109647.4583
2015,984,88806.45833
2015,985,80358.45833
2015,986,77416.45833
2015,987,75589.45833
2015,988,74736.45833
2015,989,77899.45833
2015,990,91086.45833
2015,991,105745.4583
2015,992,99994.45833
2015,993,97495.45833
2015,994,101176.4583
2015,995,104327.4583
2015,996,101577.4583
2015,997,102177.4583
2015,998,96177.45833
2015,999,94187.45833
2015,1000,97117.45833
2015,1001,98367.45833
2015,1002,96257.45833
2015,1003,105903.4583
2015,1004,136329.4583
2015,1005,136193.4583
2015,1006,132776.4583
2015,1007,107497.4583
2015,1008,85747.45833
2015,1009,76352.70833
2015,1010,72760.70833
2015,1011,71728.70833
2015,1012,71564.70833
2015,1013,75092.70833
2015,1014,84318.70833
2015,1015,98385.70833
2015,1016,101830.7083
2015,1017,95882.70833
2015,1018,98390.70833
2015,1019,98790.70833
2015,1020,97080.70833
2015,1021,96570.70833
2015,1022,95000.70833
2015,1023,93597.70833
2015,1024,92223.70833
2015,1025,95393.70833
2015,1026,90934.70833
2015,1027,101128.7083
2015,1028,130324.7083
2015,1029,126037.7083
2015,1030,120438.7083
2015,1031,100536.7083
2015,1032,84486.70833
2015,1033,79976.08333
2015,1034,76684.08333
2015,1035,75249.08333
2015,1036,75881.08333
2015,1037,78314.08333
2015,1038,89980.08333
2015,1039,106278.0833
2015,1040,101526.0833
2015,1041,103476.0833
2015,1042,105415.0833
2015,1043,106164.0833
2015,1044,104886.0833
2015,1045,104636.0833
2015,1046,97886.08333
2015,1047,100736.0833
2015,1048,101988.0833
2015,1049,103026.0833
2015,1050,100536.0833
2015,1051,104032.0833
2015,1052,140990.0833
2015,1053,144302.0833
2015,1054,137034.0833
2015,1055,114084.0833
2015,1056,90884.08333
2015,1057,80340.45833
2015,1058,75298.45833
2015,1059,72811.45833
2015,1060,73116.45833
2015,1061,74648.45833
2015,1062,80234.45833
2015,1063,91470.45833
2015,1064,96149.45833
2015,1065,97952.45833
2015,1066,97054.45833
2015,1067,99326.45833
2015,1068,103224.4583
2015,1069,102245.4583
2015,1070,96399.45833
2015,1071,97099.45833
2015,1072,93188.45833
2015,1073,90790.45833
2015,1074,84980.45833
2015,1075,86166.45833
2015,1076,112467.4583
2015,1077,130026.4583
2015,1078,120061.4583
2015,1079,101464.4583
2015,1080,79816.45833
2015,1081,70487.08333
2015,1082,67946.08333
2015,1083,64311.08333
2015,1084,65597.08333
2015,1085,67633.08333
2015,1086,71321.08333
2015,1087,75555.08333
2015,1088,84082.08333
2015,1089,88932.08333
2015,1090,87604.08333
2015,1091,81354.08333
2015,1092,79914.08333
2015,1093,78936.08333
2015,1094,71646.08333
2015,1095,68396.08333
2015,1096,72046.08333
2015,1097,68198.08333
2015,1098,66798.08333
2015,1099,78018.08333
2015,1100,100024.0833
2015,1101,98638.08333
2015,1102,88291.08333
2015,1103,75043.08333
2015,1104,60044.08333
2015,1105,53287.29167
2015,1106,53647.29167
2015,1107,51011.29167
2015,1108,51847.29167
2015,1109,54481.29167
2015,1110,64869.29167
2015,1111,80717.29167
2015,1112,81858.29167
2015,1113,83963.29167
2015,1114,88029.29167
2015,1115,86685.29167
2015,1116,89491.29167
2015,1117,91994.29167
2015,1118,93333.29167
2015,1119,92144.29167
2015,1120,92377.29167
2015,1121,92246.29167
2015,1122,92302.29167
2015,1123,106142.2917
2015,1124,128779.2917
2015,1125,128713.2917
2015,1126,118907.2917
2015,1127,101999.2917
2015,1128,83950.29167
2015,1129,67885.79167
2015,1130,60732.79167
2015,1131,60018.79167
2015,1132,58003.79167
2015,1133,58540.79167
2015,1134,63525.79167
2015,1135,70257.79167
2015,1136,81125.79167
2015,1137,83526.79167
2015,1138,84977.79167
2015,1139,88177.79167
2015,1140,89778.79167
2015,1141,92380.79167
2015,1142,86131.79167
2015,1143,90345.79167
2015,1144,91195.79167
2015,1145,90405.79167
2015,1146,85855.79167
2015,1147,102953.7917
2015,1148,117631.7917
2015,1149,121195.7917
2015,1150,113377.7917
2015,1151,92227.79167
2015,1152,76677.79167
2015,1153,64903.625
2015,1154,63561.625
2015,1155,63577.625
2015,1156,65813.625
2015,1157,70697.625
2015,1158,79033.625
2015,1159,95257.625
2015,1160,89535.625
2015,1161,86826.625
2015,1162,89533.625
2015,1163,87085.625
2015,1164,86943.625
2015,1165,88933.625
2015,1166,85333.625
2015,1167,85423.625
2015,1168,86563.625
2015,1169,83823.625
2015,1170,79382.625
2015,1171,87113.625
2015,1172,118619.625
2015,1173,125132.625
2015,1174,113213.625
2015,1175,91513.625
2015,1176,75063.625
2015,1177,65676.66667
2015,1178,61984.66667
2015,1179,59598.66667
2015,1180,59384.66667
2015,1181,62668.66667
2015,1182,75905.66667
2015,1183,89190.66667
2015,1184,84710.66667
2015,1185,84610.66667
2015,1186,87610.66667
2015,1187,89810.66667
2015,1188,89120.66667
2015,1189,88361.66667
2015,1190,84410.66667
2015,1191,82110.66667
2015,1192,81920.66667
2015,1193,85070.66667
2015,1194,83820.66667
2015,1195,94068.66667
2015,1196,120265.6667
2015,1197,124938.6667
2015,1198,115381.6667
2015,1199,92880.66667
2015,1200,78880.66667
2015,1201,70072.5
2015,1202,63629.5
2015,1203,62044.5
2015,1204,61230.5
2015,1205,62114.5
2015,1206,87400.5
2015,1207,89189.5
2015,1208,89458.5
2015,1209,90678.5
2015,1210,91228.5
2015,1211,93878.5
2015,1212,94178.5
2015,1213,91124.5
2015,1214,87334.5
2015,1215,87834.5
2015,1216,82784.5
2015,1217,88232.5
2015,1218,84512.5
2015,1219,96408.5
2015,1220,122395.5
2015,1221,126430.5
2015,1222,115252.5
2015,1223,96732.5
2015,1224,79832.5
2015,1225,71095.04167
2015,1226,67753.04167
2015,1227,66157.04167
2015,1228,63983.04167
2015,1229,65066.04167
2015,1230,73801.04167
2015,1231,88461.04167
2015,1232,90682.04167
2015,1233,91785.04167
2015,1234,91784.04167
2015,1235,97433.04167
2015,1236,96593.04167
2015,1237,89887.04167
2015,1238,94938.04167
2015,1239,96138.04167
2015,1240,91387.04167
2015,1241,90388.04167
2015,1242,83237.04167
2015,1243,91021.04167
2015,1244,130317.0417
2015,1245,130480.0417
2015,1246,119211.0417
2015,1247,98613.04167
2015,1248,80962.04167
2015,1249,72182.25
2015,1250,68688.25
2015,1251,64554.25
2015,1252,65838.25
2015,1253,66953.25
2015,1254,69770.25
2015,1255,77535.25
2015,1256,80653.25
2015,1257,85003.25
2015,1258,90003.25
2015,1259,89053.25
2015,1260,82313.25
2015,1261,80014.25
2015,1262,78961.25
2015,1263,78211.25
2015,1264,77851.25
2015,1265,75051.25
2015,1266,72911.25
2015,1267,84064.25
2015,1268,116592.25
2015,1269,119005.25
2015,1270,108977.25
2015,1271,86628.25
2015,1272,73329.25
2015,1273,51697.75
2015,1274,53955.75
2015,1275,52020.75
2015,1276,55057.75
2015,1277,58292.75
2015,1278,72280.75
2015,1279,85928.75
2015,1280,84266.75
2015,1281,87866.75
2015,1282,89968.75
2015,1283,90318.75
2015,1284,93518.75
2015,1285,95309.75
2015,1286,93460.75
2015,1287,93810.75
2015,1288,93880.75
2015,1289,94630.75
