Year_name,,Electricity_demand
2015,833,196034.0833
2015,834,188235.0833
2015,835,199816.0833
2015,836,280512.0833
2015,837,269824.0833
2015,838,249612.0833
2015,839,199717.0833
2015,840,153598.0833
2015,841,136741.6
2015,842,130374.0
2015,843,125576.0
2015,844,135563.0
2015,845,148133.0
2015,846,178909.0
2015,847,200010.0
2015,848,203685.0
2015,849,207148.0
2015,850,212141.0
2015,851,209800.0
2015,852,211662.0
2015,853,203696.0
2015,854,205681.0
2015,855,200214.0
2015,856,201614.0
2015,857,201274.0
2015,858,203633.0
2015,859,217704.0
2015,860,275530.0
2015,861,271680.0
2015,862,247196.0
2015,863,201239.0
2015,864,150878.0
2015,865,142447.0
2015,866,125413.0
2015,867,118872.0
2015,868,134310.0
2015,869,153680.0
2015,870,173908.0
2015,871,197704.0
2015,872,194137.0
2015,873,188729.0
2015,874,200265.0
2015,875,203252.0
2015,876,198901.0
2015,877,200648.0
2015,878,195928.0
2015,879,196891.0
2015,880,193528.0
2015,881,190581.0
2015,882,192332.0
2015,883,207607.0
2015,884,241321.0
2015,885,275559.0
2015,886,252935.0
2015,887,215609.0
2015,888,159947.0
2015,889,146064.0
2015,890,140738.0
2015,891,133603.0
2015,892,129383.0
2015,893,133353.0
2015,894,153044.0
2015,895,165742.0
2015,896,192338.0
2015,897,203469.0
2015,898,205446.0
2015,899,202856.0
2015,900,203147.0
2015,901,208301.0
2015,902,201831.0
2015,903,192905.0
2015,904,191410.0
2015,905,188778.0
2015,906,189309.0
2015,907,211270.0
2015,908,270548.0
2015,909,282451.0
2015,910,249936.0
2015,911,195180.0
2015,912,159580.0
2015,913,142116.0
2015,914,131535.0
2015,915,129823.2
2015,916,138478.0
2015,917,136242.0
2015,918,142488.0
2015,919,160302.0
2015,920,172394.0
2015,921,181539.0
2015,922,172247.0
2015,923,174505.0
2015,924,174389.5
2015,925,174973.0
2015,926,167867.0
2015,927,167735.0
2015,928,170905.5
2015,929,169786.0
2015,930,164888.0
2015,931,182086.0
2015,932,253821.0
2015,933,265487.0
2015,934,235664.0
2015,935,184692.0
2015,936,147611.0
2015,937,130395.0
2015,938,122464.0
2015,939,116058.0
2015,940,114712.0
2015,941,123846.0
2015,942,148103.0
2015,943,170909.0
2015,944,178256.0
2015,945,185886.0
2015,946,189664.0
2015,947,198001.5
2015,948,175860.0
2015,949,183012.0
2015,950,176794.0
2015,951,177908.0
2015,952,179762.0
2015,953,180159.0
2015,954,187952.5
2015,955,210866.0
2015,956,269971.0
2015,957,277984.0
2015,958,244387.0
2015,959,198890.0
2015,960,160222.0
2015,961,143182.0
2015,962,139217.0
2015,963,171287.0
2015,964,184273.0
2015,965,149396.0
2015,966,174184.0
2015,967,201381.0
2015,968,194349.0
2015,969,213422.0
2015,970,214652.0
2015,971,211596.0
2015,972,214056.0
2015,973,215992.0
2015,974,205075.0
2015,975,206067.0
2015,976,202181.0
2015,977,199022.0
2015,978,200605.0
2015,979,223621.0
2015,980,267613.0
2015,981,274099.0
2015,982,252447.0
2015,983,207294.0
2015,984,167206.0
2015,985,147596.0
2015,986,143962.0
2015,987,138330.0
2015,988,140588.0
2015,989,146922.0
2015,990,167307.0
2015,991,196145.0
2015,992,194731.0
2015,993,209205.0
2015,994,213754.0
2015,995,206781.0
2015,996,218853.0
2015,997,220367.0
2015,998,202868.0
2015,999,207899.0
2015,1000,202859.0
2015,1001,209435.0
2015,1002,205847.0
2015,1003,225297.0
2015,1004,284176.0
2015,1005,290435.0
2015,1006,276676.0
2015,1007,202965.0
2015,1008,159054.0
2015,1009,146601.0
2015,1010,140997.0
2015,1011,141520.0
2015,1012,145635.0
2015,1013,159182.0
2015,1014,175677.0
2015,1015,206557.0
2015,1016,191709.0
2015,1017,205891.0
2015,1018,214451.0
2015,1019,210745.0
2015,1020,205705.0
2015,1021,192111.0
2015,1022,188506.0
2015,1023,194111.0
2015,1024,200416.0
2015,1025,200783.0
2015,1026,192989.0
2015,1027,211300.0
2015,1028,280872.0
2015,1029,286706.0
2015,1030,263349.0
2015,1031,209344.0
2015,1032,170898.0
2015,1033,152486.0
2015,1034,144968.0
2015,1035,139875.0
2015,1036,143061.0
2015,1037,146524.0
2015,1038,163865.0
2015,1039,194460.0
2015,1040,197796.0
2015,1041,206766.0
2015,1042,185179.0
2015,1043,195227.0
2015,1044,198240.0
2015,1045,213129.0
2015,1046,207416.0
2015,1047,211507.0
2015,1048,201954.0
2015,1049,190873.0
2015,1050,196778.0
2015,1051,212603.0
2015,1052,266237.0
2015,1053,273654.0
2015,1054,250133.0
2015,1055,202140.0
2015,1056,170681.0
2015,1057,146551.0
2015,1058,140993.0
2015,1059,136881.0
2015,1060,137111.0
2015,1061,138218.0
2015,1062,147159.0
2015,1063,176674.0
2015,1064,184929.0
2015,1065,200641.0
2015,1066,207949.0
2015,1067,206382.0
2015,1068,210288.0
2015,1069,202710.0
2015,1070,196725.0
2015,1071,203799.0
2015,1072,192140.0
2015,1073,183050.0
2015,1074,185116.0
2015,1075,210332.0
2015,1076,267406.0
2015,1077,265804.0
2015,1078,234018.0
2015,1079,179622.0
2015,1080,159973.0
2015,1081,146287.0
2015,1082,138456.0
2015,1083,133495.0
2015,1084,133880.0
2015,1085,136456.0
2015,1086,154243.0
2015,1087,150386.5
2015,1088,160452.0
2015,1089,180833.0
2015,1090,177905.0
2015,1091,175665.0
2015,1092,179202.0
2015,1093,171938.0
2015,1094,163872.0
2015,1095,158502.0
2015,1096,158088.0
2015,1097,162735.0
2015,1098,167321.0
2015,1099,192904.0
2015,1100,249780.0
2015,1101,247714.0
2015,1102,206110.0
2015,1103,157604.0
2015,1104,124592.0
2015,1105,117506.0
2015,1106,111633.0
2015,1107,109180.0
2015,1108,113687.0
2015,1109,118299.0
2015,1110,141509.0
2015,1111,171480.0
2015,1112,167743.0
2015,1113,186336.0
2015,1114,190140.0
2015,1115,189860.0
2015,1116,193451.0
2015,1117,191729.0
2015,1118,192129.5
2015,1119,190605.0
2015,1120,178853.0
2015,1121,185403.0
2015,1122,187567.0
2015,1123,206773.0
2015,1124,258063.0
2015,1125,265472.0
2015,1126,244598.0
2015,1127,175289.0
2015,1128,144962.0
2015,1129,126143.0
2015,1130,119402.0
2015,1131,119079.0
2015,1132,117441.0
2015,1133,128451.0
2015,1134,143247.0
2015,1135,181935.0
2015,1136,184272.0
2015,1137,189871.0
2015,1138,184871.0
2015,1139,191426.0
2015,1140,190025.0
2015,1141,193174.0
2015,1142,187996.0
2015,1143,192483.0
2015,1144,187171.0
2015,1145,187461.0
2015,1146,188392.0
2015,1147,214228.0
2015,1148,251822.0
2015,1149,243883.0
2015,1150,221597.0
2015,1151,196623.0
2015,1152,156069.3
2015,1153,144176.0
2015,1154,131115.0
2015,1155,120688.0
2015,1156,120572.0
2015,1157,124053.0
2015,1158,152628.0
2015,1159,179924.0
2015,1160,183073.0
2015,1161,204164.0
2015,1162,197802.0
2015,1163,193230.0
2015,1164,199586.0
2015,1165,204246.0
2015,1166,193664.0
2015,1167,173174.0
2015,1168,178171.0
2015,1169,183681.0
2015,1170,184192.0
2015,1171,214788.0
2015,1172,241814.0
2015,1173,260905.0
2015,1174,221615.0
2015,1175,178206.0
2015,1176,153134.0
2015,1177,141241.0
2015,1178,142813.0
2015,1179,150470.0
2015,1180,150217.0
2015,1181,148212.0
2015,1182,162936.0
2015,1183,192229.0
2015,1184,187036.0
2015,1185,189633.0
2015,1186,193090.0
2015,1187,189856.0
2015,1188,192256.0
2015,1189,193388.0
2015,1190,189131.0
2015,1191,185733.0
2015,1192,185257.0
2015,1193,178736.0
2015,1194,162021.0
2015,1195,175259.0
2015,1196,216027.5
2015,1197,251789.0
2015,1198,219946.0
2015,1199,200839.0
2015,1200,157313.0
2015,1201,146567.0
2015,1202,143811.0
2015,1203,138073.0
2015,1204,139116.0
2015,1205,143004.0
2015,1206,164598.0
2015,1207,190459.0
2015,1208,193692.0
2015,1209,196601.0
2015,1210,194134.0
2015,1211,192453.0
2015,1212,196431.0
2015,1213,196121.0
2015,1214,187270.0
2015,1215,123882.0
2015,1216,176048.0
2015,1217,183294.0
2015,1218,172454.0
2015,1219,194813.5
2015,1220,250007.0
2015,1221,264334.0
2015,1222,230356.0
2015,1223,189205.0
2015,1224,164600.0
2015,1225,145310.0
2015,1226,141124.0
2015,1227,136728.0
2015,1228,137150.0
2015,1229,136838.0
2015,1230,148151.0
2015,1231,164238.0
2015,1232,177801.0
2015,1233,201171.0
2015,1234,205879.0
2015,1235,210399.8
2015,1236,210612.0
2015,1237,208302.0
2015,1238,199887.0
2015,1239,188767.0
2015,1240,191781.0
2015,1241,186840.0
2015,1242,190091.0
2015,1243,208851.0
2015,1244,256037.0
2015,1245,268718.0
2015,1246,250497.5
2015,1247,195737.0
2015,1248,160728.0
2015,1249,148526.0
2015,1250,141223.0
2015,1251,139026.0
2015,1252,133358.0
2015,1253,132898.0
2015,1254,138906.0
2015,1255,157121.0
2015,1256,166172.0
2015,1257,174055.0
2015,1258,177884.0
2015,1259,174827.0
2015,1260,170429.0
2015,1261,168954.0
2015,1262,168494.0
2015,1263,164624.0
2015,1264,159363.0
2015,1265,157341.0
2015,1266,162857.0
2015,1267,208020.0
2015,1268,244212.0
2015,1269,249241.0
2015,1270,231534.0
2015,1271,180127.0
2015,1272,154390.5
2015,1273,132804.0
2015,1274,129904.0
2015,1275,125230.0
2015,1276,121950.0
2015,1277,134050.0
2015,1278,142918.0
2015,1279,177062.0
2015,1280,174681.0
2015,1281,181098.0
2015,1282,187537.0
2015,1283,187890.0
2015,1284,191947.0
2015,1285,178946.0
2015,1286,180341.0
2015,1287,189724.0
2015,1288,187924.0
2015,1289,186360.0
2015,1290,173731.0
2015,1291,199954.0
2015,1292,249040.0
2015,1293,259250.0
2015,1294,228037.0
2015,1295,187511.0
2015,1296,156329.0
2015,1297,136405.0
2015,1298,123225.0
2015,1299,123695.0
2015,1300,123164.0
2015,1301,124654.0
2015,1302,157144.0
2015,1303,199468.0
2015,1304,200313.0
2015,1305,200298.0
2015,1306,207447.0
2015,1307,204422.0
