,Datetime,Region,Technology,Tech category,Value
288,2029,reg1,Pump_hydro_PP,Supply,8.709545454545456
289,2030,reg1,Pump_hydro_PP,Supply,9.009090909090911
290,2031,reg1,Pump_hydro_PP,Supply,9.308636363636365
291,2032,reg1,Pump_hydro_PP,Supply,9.60818181818182
292,2033,reg1,Pump_hydro_PP,Supply,9.907727272727275
293,2034,reg1,Pump_hydro_PP,Supply,10.0
294,2035,reg1,Pump_hydro_PP,Supply,10.0
295,2036,reg1,Pump_hydro_PP,Supply,10.0
296,2037,reg1,Pump_hydro_PP,Supply,10.0
297,2038,reg1,Pump_hydro_PP,Supply,10.0
298,2039,reg1,Pump_hydro_PP,Supply,10.0
299,2040,reg1,Pump_hydro_PP,Supply,10.0
300,2041,reg1,Pump_hydro_PP,Supply,10.0
301,2042,reg1,Pump_hydro_PP,Supply,10.0
302,2043,reg1,Pump_hydro_PP,Supply,10.0
303,2044,reg1,Pump_hydro_PP,Supply,10.0
304,2045,reg1,Pump_hydro_PP,Supply,10.0
305,2046,reg1,Pump_hydro_PP,Supply,10.0
306,2047,reg1,Pump_hydro_PP,Supply,10.0
307,2048,reg1,Pump_hydro_PP,Supply,10.0
308,2049,reg1,Pump_hydro_PP,Supply,10.0
309,2050,reg1,Pump_hydro_PP,Supply,10.0
310,2020,reg1,Electricity_imports,Supply,5.3144286529680365
311,2021,reg1,Electricity_imports,Supply,5.3144286529680365
312,2022,reg1,Electricity_imports,Supply,5.3144286529680365
313,2023,reg1,Electricity_imports,Supply,5.3144286529680365
314,2024,reg1,Electricity_imports,Supply,5.3144286529680365
315,2025,reg1,Electricity_imports,Supply,5.3144286529680365
316,2026,reg1,Electricity_imports,Supply,5.3144286529680365
317,2027,reg1,Electricity_imports,Supply,5.3144286529680365
318,2028,reg1,Electricity_imports,Supply,5.3144286529680365
319,2029,reg1,Electricity_imports,Supply,5.3144286529680365
320,2030,reg1,Electricity_imports,Supply,5.3144286529680365
321,2031,reg1,Electricity_imports,Supply,5.3144286529680365
322,2032,reg1,Electricity_imports,Supply,5.3144286529680365
323,2033,reg1,Electricity_imports,Supply,5.3144286529680365
324,2034,reg1,Electricity_imports,Supply,5.3144286529680365
325,2035,reg1,Electricity_imports,Supply,5.3144286529680365
326,2036,reg1,Electricity_imports,Supply,5.3144286529680365
327,2037,reg1,Electricity_imports,Supply,5.3144286529680365
328,2038,reg1,Electricity_imports,Supply,5.3144286529680365
329,2039,reg1,Electricity_imports,Supply,5.3144286529680365
330,2040,reg1,Electricity_imports,Supply,5.3144286529680365
331,2041,reg1,Electricity_imports,Supply,5.3144286529680365
332,2042,reg1,Electricity_imports,Supply,5.3144286529680365
333,2043,reg1,Electricity_imports,Supply,5.3144286529680365
334,2044,reg1,Electricity_imports,Supply,5.3144286529680365
335,2045,reg1,Electricity_imports,Supply,5.3144286529680365
336,2046,reg1,Electricity_imports,Supply,5.3144286529680365
337,2047,reg1,Electricity_imports,Supply,5.3144286529680365
338,2048,reg1,Electricity_imports,Supply,5.3144286529680365
339,2049,reg1,Electricity_imports,Supply,5.3144286529680365
340,2050,reg1,Electricity_imports,Supply,5.3144286529680365
341,2020,reg1,Pump_hydro_ST,Storage,6.013636363636363
342,2021,reg1,Pump_hydro_ST,Storage,6.451672727272727
343,2022,reg1,Pump_hydro_ST,Storage,6.889709090909091
344,2023,reg1,Pump_hydro_ST,Storage,7.327745454545455
345,2024,reg1,Pump_hydro_ST,Storage,7.765781818181819
346,2025,reg1,Pump_hydro_ST,Storage,8.203818181818182
347,2026,reg1,Pump_hydro_ST,Storage,8.641854545454546
348,2027,reg1,Pump_hydro_ST,Storage,9.07989090909091
349,2028,reg1,Pump_hydro_ST,Storage,9.517927272727274
350,2029,reg1,Pump_hydro_ST,Storage,9.955963636363638
351,2030,reg1,Pump_hydro_ST,Storage,10.394
352,2031,reg1,Pump_hydro_ST,Storage,10.394
353,2032,reg1,Pump_hydro_ST,Storage,10.394
354,2033,reg1,Pump_hydro_ST,Storage,10.394
355,2034,reg1,Pump_hydro_ST,Storage,10.394
356,2035,reg1,Pump_hydro_ST,Storage,10.394
357,2036,reg1,Pump_hydro_ST,Storage,10.394
358,2037,reg1,Pump_hydro_ST,Storage,10.394
359,2038,reg1,Pump_hydro_ST,Storage,10.394
360,2039,reg1,Pump_hydro_ST,Storage,10.394
361,2040,reg1,Pump_hydro_ST,Storage,10.393999999999998
362,2041,reg1,Pump_hydro_ST,Storage,10.394
363,2042,reg1,Pump_hydro_ST,Storage,10.394
364,2043,reg1,Pump_hydro_ST,Storage,10.797181818181823
365,2044,reg1,Pump_hydro_ST,Storage,11.596727272727277
366,2045,reg1,Pump_hydro_ST,Storage,11.39627272727273
367,2046,reg1,Pump_hydro_ST,Storage,11.195818181818186
368,2047,reg1,Pump_hydro_ST,Storage,10.99536363636364
369,2048,reg1,Pump_hydro_ST,Storage,10.794909090909094
370,2049,reg1,Pump_hydro_ST,Storage,10.59445454545455
371,2050,reg1,Pump_hydro_ST,Storage,10.394
372,2020,reg1,Electrochemical_ST,Storage,0.0
373,2021,reg1,Electrochemical_ST,Storage,0.607
374,2022,reg1,Electrochemical_ST,Storage,1.214
375,2023,reg1,Electrochemical_ST,Storage,1.821
376,2024,reg1,Electrochemical_ST,Storage,2.428
377,2025,reg1,Electrochemical_ST,Storage,3.035
378,2026,reg1,Electrochemical_ST,Storage,3.935
379,2027,reg1,Electrochemical_ST,Storage,4.834999999999999
380,2028,reg1,Electrochemical_ST,Storage,5.734999999999999
381,2029,reg1,Electrochemical_ST,Storage,6.635
382,2030,reg1,Electrochemical_ST,Storage,7.534999999999999
383,2031,reg1,Electrochemical_ST,Storage,7.534999999999998
384,2032,reg1,Electrochemical_ST,Storage,7.535
385,2033,reg1,Electrochemical_ST,Storage,7.534999999999999
386,2034,reg1,Electrochemical_ST,Storage,7.535
387,2035,reg1,Electrochemical_ST,Storage,7.534999999999999
388,2036,reg1,Electrochemical_ST,Storage,7.535
389,2037,reg1,Electrochemical_ST,Storage,7.535
390,2038,reg1,Electrochemical_ST,Storage,7.535
391,2039,reg1,Electrochemical_ST,Storage,7.535
392,2040,reg1,Electrochemical_ST,Storage,7.534999999999999
393,2041,reg1,Electrochemical_ST,Storage,7.535
394,2042,reg1,Electrochemical_ST,Storage,7.535
395,2043,reg1,Electrochemical_ST,Storage,7.535
396,2044,reg1,Electrochemical_ST,Storage,7.835162239575502
397,2045,reg1,Electrochemical_ST,Storage,8.228162239575504
398,2046,reg1,Electrochemical_ST,Storage,7.605768367608396
399,2047,reg1,Electrochemical_ST,Storage,7.535000000000016
400,2048,reg1,Electrochemical_ST,Storage,7.535
401,2049,reg1,Electrochemical_ST,Storage,7.535
402,2050,reg1,Electrochemical_ST,Storage,7.535
403,2020,reg1,SMR,Conversion,0.0
404,2021,reg1,SMR,Conversion,0.07694008064592738
405,2022,reg1,SMR,Conversion,0.23616243323507352
406,2023,reg1,SMR,Conversion,0.4776670577673982
407,2024,reg1,SMR,Conversion,0.801453954242902
408,2025,reg1,SMR,Conversion,1.2075231226615841
409,2026,reg1,SMR,Conversion,1.695874563023445
410,2027,reg1,SMR,Conversion,2.266508275328484
411,2028,reg1,SMR,Conversion,2.9194242595767053
412,2029,reg1,SMR,Conversion,3.6546225157681
413,2030,reg1,SMR,Conversion,4.472103043902676
414,2031,reg1,SMR,Conversion,5.371865843980425
415,2032,reg1,SMR,Conversion,6.353910916001366
416,2033,reg1,SMR,Conversion,7.418238259965471
417,2034,reg1,SMR,Conversion,8.564847875872761
418,2035,reg1,SMR,Conversion,9.793739763723236
419,2036,reg1,SMR,Conversion,11.104913923516879
420,2037,reg1,SMR,Conversion,12.498370355253707
421,2038,reg1,SMR,Conversion,13.974109058933697
422,2039,reg1,SMR,Conversion,15.532130034556879
423,2040,reg1,SMR,Conversion,17.17243328212324
424,2041,reg1,SMR,Conversion,18.89501880163281
425,2042,reg1,SMR,Conversion,20.69988659308551
426,2043,reg1,SMR,Conversion,22.58703665648141
427,2044,reg1,SMR,Conversion,24.55646899182048
428,2045,reg1,SMR,Conversion,26.60818359910277
429,2046,reg1,SMR,Conversion,28.74218047832817
430,2047,reg1,SMR,Conversion,30.95845962949681
431,2048,reg1,SMR,Conversion,33.257021052608565
432,2049,reg1,SMR,Conversion,35.637864747663556
433,2050,reg1,SMR,Conversion,38.100990714661705
434,2020,reg1,SFF_PP,Conversion,7.167
435,2021,reg1,SFF_PP,Conversion,10.472507399996891
436,2022,reg1,SFF_PP,Conversion,10.185827399996892
437,2023,reg1,SFF_PP,Conversion,17.240206185817414
438,2024,reg1,SFF_PP,Conversion,18.958927014147186
439,2025,reg1,SFF_PP,Conversion,18.672247014147185
440,2026,reg1,SFF_PP,Conversion,18.385567014147185
441,2027,reg1,SFF_PP,Conversion,18.098887014147188
442,2028,reg1,SFF_PP,Conversion,17.812207014147187
443,2029,reg1,SFF_PP,Conversion,17.525527014147187
444,2030,reg1,SFF_PP,Conversion,17.23884701414719
445,2031,reg1,SFF_PP,Conversion,16.95216701414719
446,2032,reg1,SFF_PP,Conversion,16.66548701414719
447,2033,reg1,SFF_PP,Conversion,16.37880701414719
448,2034,reg1,SFF_PP,Conversion,16.092127014147188
449,2035,reg1,SFF_PP,Conversion,15.805447014147187
450,2036,reg1,SFF_PP,Conversion,15.518767014147189
451,2037,reg1,SFF_PP,Conversion,15.232087014147188
452,2038,reg1,SFF_PP,Conversion,15.752465500699381
453,2039,reg1,SFF_PP,Conversion,15.758060880556226
454,2040,reg1,SFF_PP,Conversion,16.356700239565253
455,2041,reg1,SFF_PP,Conversion,16.89798418501597
456,2042,reg1,SFF_PP,Conversion,17.36091454516031
457,2043,reg1,SFF_PP,Conversion,18.056462881121245
458,2044,reg1,SFF_PP,Conversion,18.59274160315384
459,2045,reg1,SFF_PP,Conversion,19.229797644692127
460,2046,reg1,SFF_PP,Conversion,19.229797644692123
461,2047,reg1,SFF_PP,Conversion,19.229797644692123
462,2048,reg1,SFF_PP,Conversion,19.229797644692123
463,2049,reg1,SFF_PP,Conversion,19.229797644692123
464,2050,reg1,SFF_PP,Conversion,19.229797644692123
465,2020,reg1,Oil_PP,Conversion,2.4471999999999996
466,2021,reg1,Oil_PP,Conversion,2.3493119999999994
467,2022,reg1,Oil_PP,Conversion,2.251423999999999
468,2023,reg1,Oil_PP,Conversion,2.153535999999999
469,2024,reg1,Oil_PP,Conversion,2.055647999999999
470,2025,reg1,Oil_PP,Conversion,1.9577599999999988
471,2026,reg1,Oil_PP,Conversion,1.8598719999999989
472,2027,reg1,Oil_PP,Conversion,1.7619839999999989
473,2028,reg1,Oil_PP,Conversion,1.664095999999999
474,2029,reg1,Oil_PP,Conversion,1.566207999999999
475,2030,reg1,Oil_PP,Conversion,1.468319999999999
476,2031,reg1,Oil_PP,Conversion,1.370431999999999
477,2032,reg1,Oil_PP,Conversion,1.272543999999999
478,2033,reg1,Oil_PP,Conversion,1.174655999999999
479,2034,reg1,Oil_PP,Conversion,1.076767999999999
480,2035,reg1,Oil_PP,Conversion,0.9788799999999991
481,2036,reg1,Oil_PP,Conversion,0.8809919999999991
482,2037,reg1,Oil_PP,Conversion,0.7831039999999991
483,2038,reg1,Oil_PP,Conversion,0.6852159999999992
484,2039,reg1,Oil_PP,Conversion,0.5873279999999992
485,2040,reg1,Oil_PP,Conversion,0.4894399999999992
486,2041,reg1,Oil_PP,Conversion,0.39155199999999923
487,2042,reg1,Oil_PP,Conversion,0.29366399999999926
488,2043,reg1,Oil_PP,Conversion,0.19577599999999928
489,2044,reg1,Oil_PP,Conversion,0.0978879999999993
490,2045,reg1,Oil_PP,Conversion,-6.938893903907228e-16
491,2046,reg1,Oil_PP,Conversion,0.0
492,2047,reg1,Oil_PP,Conversion,0.0
493,2048,reg1,Oil_PP,Conversion,0.0
494,2049,reg1,Oil_PP,Conversion,0.0
495,2050,reg1,Oil_PP,Conversion,0.0
496,2020,reg1,NG_PP,Conversion,44.287
497,2021,reg1,NG_PP,Conversion,42.3811
498,2022,reg1,NG_PP,Conversion,40.4752
499,2023,reg1,NG_PP,Conversion,38.569300000000005
500,2024,reg1,NG_PP,Conversion,36.6634
501,2025,reg1,NG_PP,Conversion,34.75750000000001
502,2026,reg1,NG_PP,Conversion,32.851600000000005
503,2027,reg1,NG_PP,Conversion,30.94570000000001
